,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
383,15267276,Brand New 1BR Apt! Full Kitchen | Pool | Boston,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/15267276,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Major Attractions:<br /><br />•Old South  Meeting House – 0.4 mi<br />310 Washington St, Boston, MA (PHONE NUMBER HIDDEN) - oldso(URL HIDDEN)<br />•Faneuil Hall Marketplace – 0.7 mi<br />1 Faneuil Hall Sq., Boston, MA (PHONE NUMBER HIDDEN) - faneuil(URL HIDDEN)<br />•Boston Opera House – 0.5 mi<br />539 Washington St, Boston, MA (PHONE NUMBER HIDDEN) - b(URL HIDDEN)<br />•Boston Convention and Exhibition Center – 1.1 mi<br />((PHONE NUMBER HIDDEN) – (URL HIDDEN)<br />•New England Aquarium – 1.2 mi<br />1 Central Wharf, Boston, MA (PHONE NUMBER HIDDEN) – (URL HIDDEN)","Conveniently located between Boston’s Financial District and Theater District, these apartments are within walking distance from all historic landmarks, shops, and dining venues in Downtown Crossing. Superior amenities like a 25 yard indoor pool, a plush clubhouse with internet lounge along with concierge services distinguish this upscale high rise.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />1 Bed, 1 Bath, Sleeps 3<br /><br />Located next to Boston’s Financial District, Theatre District and Downtown Crossing these apartments put you at the center of all the action to enjoy the city like a real Bostonian. Whether you’re in town for sightseeing, business or shopping there’s no better way to get around Boston than from these apartments. Take a short ten minute walk to Downtown Crossing and Faneuil Hall or take the subway to explore Boston - the Orange and Green T-stops are just across the street. This luxury community off",2020-08-31
408,15726711,Bluebird Cozy 2BR | Boston | Close to Hospitals,6-3,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/15726711,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, these brand new luxury apartments put you directly in the heart of Boston’s best.<br />Major Attractions<br /><br />•Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.8 mi), Clink Restaurant (.2 mi)<br />•SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•The Shops at Prudential Center – 2.9 mi<br />•House of Blues – 2.8 mi<br />•Museum of Fine Arts – 3.1 mi<br />•Prudential Skywalk – highest observation deck in New England -2.9 mi<br />•Historical Freedom Trail walking tour – 1.7 mi<br />•Faneuil Hall – 1.7 mi<br />•Fenway Park – 2.7 mi<br />•Boston University (2.5 mi),  Northeastern University (3 mi), and Harvard (3.9 mi)-<br />•Boston Children’s Hospital – 2.7 mi","The building is located in the center of all of Boston’s most renowned attractions. this exclusive community boasts a variety of on-site amenities, bike & fitness trails, and a private swimming pool. Equally as attractive as its surroundings, our apartments come equipped with oversized windows offering breathtaking views, high ceilings, spacious floor plans, and some of the most well-designed living spaces in Boston.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />Guests can enjoy beautiful apartment homes with high ceilings, oversized windows, gourmet kitchens with granite counter-tops, and much more. <br />The ease that comes with our 24 hour check in and concierge service, access to parking and public transportation, as well as unparalleled on-site amenities, makes this the only place to stay on your next trip to this beautiful city.<br /><br /><b>Guest access</b><br />Unit Amenities<br /><br />•	Fully furnished – beddin",2020-08-31
550,19941093,Private & Clean 1BR Apt | Pool | Gym | Near BCH,6-2,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/19941093,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Major Attractions:<br /><br />•Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.4 mi), Clink Restaurant (.3 mi)<br />•SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•The Shops at Prudential Center – 2.9 mi<br />•House of Blues – 3.4 mi<br />•Museum of Fine Arts – 3.8 mi<br />•Prudential Skywalk – highest observation deck in New England -3.5 mi<br />•Historical Freedom Trail walking tour –1.7 mi<br />•Faneuil Hall –1.7 mi<br />•Fenway Park – 2.7 mi<br />•Boston University (2.5 mi),  Northeastern University (2.8 mi), and Harvard (3.6 mi)-<br />•Boston Children’s Hospital – 3.9 mi","This beautifully furnished apartment is complete with a fully-equipped kitchen, a living area, and spacious bedroom. Guests can enjoy the building's pool, a club room with a fireplace, and a magnificent garden.<br /><br />(B1264)<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />The building is located in the center of all of Boston’s most renowned attractions. Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, these brand new luxury apartments put you directly in the heart of Boston’s best. For those of you who prefer to stay closer to home, this exclusive community boasts a variety of on-site amenities like a 7000 sq. ft. residents amenities floor featuring a club room with fireplace, a private dining area, and a TV screening room, bike & fitness trails, and a magnificent garden. Equally as attractive as its surroundings, these apartments come equipped wit",2020-09-01
598,21766695,Stellar 1BR Apt | Pool | Work from home | Boston,6-2,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/21766695,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, these brand new luxury apartments put you directly in the heart of Boston’s best.<br /><br /><br />Major Attractions<br /><br />•	Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.8 mi), Clink Restaurant (.2 mi)<br />•	SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•	The Shops at Prudential Center – 2.9 mi<br />•	House of Blues – 2.8 mi<br />•	Museum of Fine Arts – 3.1 mi<br />•	Prudential Skywalk – highest observation deck in New England -2.9 mi<br />•	Historical Freedom Trail walking tour – 1.7 mi<br />•	Faneuil Hall – 1.7 mi<br />•	Fenway Park – 2.7 mi<br />•	Boston University (2.5 mi),  Northeastern University (3 mi), and Harvard (3.9 mi)-<br />•	Boston Children’s Hospital – 2.7 mi","The building is located in the center of all of Boston’s most renowned attractions. this exclusive community boasts a variety of on-site amenities, bike & fitness trails, and a private swimming pool. Equally as attractive as its surroundings, our apartments come equipped with oversized windows offering breathtaking views, high ceilings, spacious floor plans, and some of the most well-designed living spaces in Boston.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />Guests can enjoy beautiful apartment homes with high ceilings, oversized windows, gourmet kitchens with granite counter-tops, and much more. <br />The ease that comes with our 24 hour check in and concierge service, access to parking and public transportation, as well as unparalleled on-site amenities, makes this the only place to stay on your next trip to this beautiful city.<br /><br /><b>Guest access</b><br />Building Amenities<br /><br />•	24 hour concierge se",2020-08-31
599,21766903,Stunning 1BR Apt | High Speed Internet | Boston,6-2,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/21766903,https://www.airbnb.com/users/show/95459395,91.0,Exemption: hospital contracts,?,,"Just minutes from the Charles River and the Esplanade, Beacon Hill and Boston Common, the North End and the Waterfront, these brand new luxury apartments put you directly in the heart of Boston’s best.<br /><br /><br />Major Attractions<br /><br />•	Restaurants - Dean’s List Restaurant Bar & Grill (.2 mi), Antonio’s Cucina Italiano (.8 mi), Clink Restaurant (.2 mi)<br />•	SJR Foods (1 min) for groceries, CVS Pharmacy (.4 mi)<br />•	The Shops at Prudential Center – 2.9 mi<br />•	House of Blues – 2.8 mi<br />•	Museum of Fine Arts – 3.1 mi<br />•	Prudential Skywalk – highest observation deck in New England -2.9 mi<br />•	Historical Freedom Trail walking tour – 1.7 mi<br />•	Faneuil Hall – 1.7 mi<br />•	Fenway Park – 2.7 mi<br />•	Boston University (2.5 mi),  Northeastern University (3 mi), and Harvard (3.9 mi)-<br />•	Boston Children’s Hospital – 2.7 mi","The building is located in the center of all of Boston’s most renowned attractions. this exclusive community boasts a variety of on-site amenities, bike & fitness trails, and a private swimming pool. Equally as attractive as its surroundings, our apartments come equipped with oversized windows offering breathtaking views, high ceilings, spacious floor plans, and some of the most well-designed living spaces in Boston.<br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />Guests can enjoy beautiful apartment homes with high ceilings, oversized windows, gourmet kitchens with granite counter-tops, and much more. <br />The ease that comes with our 24 hour check in and concierge service, access to parking and public transportation, as well as unparalleled on-site amenities, makes this the only place to stay on your next trip to this beautiful city.<br /><br /><b>Guest access</b><br />Building Amenities<br /><br />•	24 hour concierge se",2020-08-31
691,23308573,NEW 1 Bdr Apt|Medical Professionals|Boston,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/23308573,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Widely known as a shopping zone, Downtown Crossing lies at the intersection of Washington, Winter and Summer streets. Its historic buildings now house a mix of department stores, fashion and discount chains, souvenir shops and other specialty retailers. Street vendors selling food and knick-knacks and commuters from 2 subway stations add to the daytime hustle. Office workers frequent casual lunch spots and bars.","Looking for a home away from home? We got you covered! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />We don’t mean to be dramatic, but this spectacular Theater District condo is one of our favorite spots in Boston. With a fantastic location between Chinatown and Boston Common, it’s a great place to rest and relax between adventures around town.<br /><br />Throughout the apartment, you’ll find historic touches next to modern conveniences, giving it a unique old-meets-new charm. Bedrooms include colorful artwork, crisp bedding, and large windows that let in plenty of morning sunlight.<br /><br />In the bathro",2020-08-31
692,23308772,New Studio in The Heart of Boston|Work from home,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/23308772,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Widely known as a shopping zone, Downtown Crossing lies at the intersection of Washington, Winter and Summer streets. Its historic buildings now house a mix of department stores, fashion and discount chains, souvenir shops and other specialty retailers. Street vendors selling food and knick-knacks and commuters from 2 subway stations add to the daytime hustle. Office workers frequent casual lunch spots and bars.","Looking for a home away from home? We got you covered! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />We don’t mean to be dramatic, but this spectacular Theater District condo is one of our favorite spots in Boston. With a fantastic location between Chinatown and Boston Common, it’s a great place to rest and relax between adventures around town.<br /><br />Throughout the apartment, you’ll find historic touches next to modern conveniences, giving it a unique old-meets-new charm. Bedrooms include colorful artwork, crisp bedding, and large windows that let in plenty of morning sunlight.<br /><br />In the bathro",2020-08-31
697,23390582,Upscale Studio|High Speed Internet| Boston,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/23390582,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Widely known as a shopping zone, Downtown Crossing lies at the intersection of Washington, Winter and Summer streets. Its historic buildings now house a mix of department stores, fashion and discount chains, souvenir shops and other specialty retailers. Street vendors selling food and knick-knacks and commuters from 2 subway stations add to the daytime hustle. Office workers frequent casual lunch spots and bars.","Looking for a home away from home? We got you covered! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />We don’t mean to be dramatic, but this spectacular Theater District condo is one of our favorite spots in Boston. With a fantastic location between Chinatown and Boston Common, it’s a great place to rest and relax between adventures around town.<br /><br />Throughout the apartment, you’ll find historic touches next to modern conveniences, giving it a unique old-meets-new charm. Bedrooms include colorful artwork, crisp bedding, and large windows that let in plenty of morning sunlight.<br /><br />In the bathro",2020-08-31
698,23390848,Modern Studio|Work Desk and W-Fi|Great Restaurants,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/23390848,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Widely known as a shopping zone, Downtown Crossing lies at the intersection of Washington, Winter and Summer streets. Its historic buildings now house a mix of department stores, fashion and discount chains, souvenir shops and other specialty retailers. Street vendors selling food and knick-knacks and commuters from 2 subway stations add to the daytime hustle. Office workers frequent casual lunch spots and bars.","Looking for a home away from home? We got you covered! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />We don’t mean to be dramatic, but this spectacular Theater District condo is one of our favorite spots in Boston. With a fantastic location between Chinatown and Boston Common, it’s a great place to rest and relax between adventures around town.<br /><br />Throughout the apartment, you’ll find historic touches next to modern conveniences, giving it a unique old-meets-new charm. Bedrooms include colorful artwork, crisp bedding, and large windows that let in plenty of morning sunlight.<br /><br />In the bathro",2020-08-31
699,23391460,Plush Studio|Close to Hospitals|Downtown Boston!,6-1,CorpGroup15,Bluebird,Bluebird,95459395.0,https://www.airbnb.com/rooms/23391460,https://www.airbnb.com/users/show/95459395,9.0,Exemption: hospital contracts,?,,"Widely known as a shopping zone, Downtown Crossing lies at the intersection of Washington, Winter and Summer streets. Its historic buildings now house a mix of department stores, fashion and discount chains, souvenir shops and other specialty retailers. Street vendors selling food and knick-knacks and commuters from 2 subway stations add to the daytime hustle. Office workers frequent casual lunch spots and bars.","Looking for a home away from home? We got you covered! Just a couple blocks of Boston Common, Chinatown, & the top arts venues in town, this apartment is the perfect home base for any trip to Boston. Highlights include:<br />●Luxurious decor, high ceilings, and large windows<br />●Modern kitchen w/ appliances<br />●Hotel-style lobby, fitness room, and 24-hr concierge<br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />We don’t mean to be dramatic, but this spectacular Theater District condo is one of our favorite spots in Boston. With a fantastic location between Chinatown and Boston Common, it’s a great place to rest and relax between adventures around town.<br /><br />Throughout the apartment, you’ll find historic touches next to modern conveniences, giving it a unique old-meets-new charm. Bedrooms include colorful artwork, crisp bedding, and large windows that let in plenty of morning sunlight.<br /><br />In the bathro",2020-08-31
