,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
53,2277821,Sparkling New 2BR / 2BA in Back Bay,78-4,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/2277821,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Back Bay on Gloucester Street between Newbury and Boylston St, our apartment sits steps away from the Hynes Convention Center, the Shops at the Prudential Center and Copley Place Mall, and the boutiques of Newbury and Boylston Street.<br /><br />Our historic Back Bay brownstone is located only a few blocks from the serene Boston Commons and Public Gardens, the Charles River Esplanade, the Boston Public Library, historic Beacon Hill, and the Freedom Trail.<br /><br />The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards.<br /><br />The major shopping streets are Newbury Street and Boylston Street in Back Bay and Charles Street and Cambridge Street in Beacon Hill.  The former is connected to the Prudential Center and Copley Place malls.<br /><br />Commuter Rail","Our recently gut-renovated two bedroom apartment is located in the heart of the Back Bay and is just steps to Newbury St., Boylston St., the Hynes Convention Center, Prudential Center, Boston Marathon Finish Line, Charles River Esplanade, and everything else that Back Bay Boston has to offer.  <br /><br />This 1,000 sqft floor-through, features central heat & air conditioning, 2 bedrooms, 2 marble bathrooms, an open gourmet kitchen, cable and fast internet & wifi!<br /><br /><b>The space</b><br />Enjoy your stay in our very comfortable, well-appointed rental apartment.  Huge, pristinely kept 2 bedroom and 2 bath, features high-end appliances, high ceilings, and hardwood floors throughout that rivals any suite at the Mandarin Oriental or the Four Seasons.<br /><br />The central heat and A/C is individually controlled by you for the utmost in comfort.  Additionally, a Kuerig machine has been provided for use.<br /><br />The open living / dining room has large windows that look out to New",2020-08-31
61,2881388,3BR / 2BA + Prvt Deck in Back Bay,78-4,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/2881388,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Back Bay on Gloucester Street between Newbury and Boylston St, our apartment sits steps away from the Hynes Convention Center, the Shops at the Prudential Center and Copley Place Mall, and the boutiques of Newbury and Boylston Street.<br /><br />Our historic Back Bay brownstone is located only a few blocks from the serene Boston Commons and Public Gardens, the Charles River Esplanade, the Boston Public Library, historic Beacon Hill, and the Freedom Trail.<br /><br />The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards.<br /><br />The major shopping streets are Newbury Street and Boylston Street in Back Bay and Charles Street and Cambridge Street in Beacon Hill.  The former is connected to the Prudential Center and Copley Place malls.<br /><br />Commuter Rail","Our recently gut-renovated 3 bedroom penthouse is just steps from Newbury St. and the Prudential Center / Copley. This 1,500 sqft duplex features a private roof deck & grill, central air, 2 bathrooms, gourmet kitchen, and cable & high-speed internet!<br /><br /><b>The space</b><br />Located just steps from Newbury St., Boylston St., Hynes Convention Center, Prudential Center, Boston Marathon Finish Line, Charles River Esplanade, and everything else that Back Bay Boston has to offer, this newly-renovated two full floors penthouse apartment is ready to be your home base for your next visit to Boston.<br /><br />Enjoy your stay in our very comfortable, well-appointed penthouse apartment. Huge, pristinely kept 3 bedroom and 2 bath features a private outdoor roof deck on the second floor with a natural gas Weber grill, high-end appliances, high ceilings, and hardwood floors throughout that rivals any suite at the Mandarin Oriental or the Four Seasons.<br /><br />The central heat and A/C is ",2020-08-31
76,3985462,Renovated One Bedroom in Back Bay,78-1,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/3985462,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Back Bay on Marlborough Street between Charlesgate East and Massachusetts Avenue (Mass Ave), our condo sits within a short five minute walk from the Hynes Convention Center, the Shops at the Prudential Center and Copley Place Mall, and the boutiques of Newbury and Boylston Street.  Our historic Back Bay brownstone is located only one and half blocks from the Charles River Esplanade, and several blocks to the serene Boston Commons and Public Gardens, Fenway Park, the Boston Public Library, historic Beacon Hill, and the Freedom Trail.  A corner grocery store is steps away from the building and ample amounts of restaurants and shopping are located around the corner.<br /><br />The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards.<br /><br />The major shopping s","Newly renovated 1 Bedroom | 1 Bath located on Marlborough St in Boston's historic Back Bay.  This spacious 550 sqft condo is located on the third floor and offers brand new kitchen, updated bath, 10'+ high ceilings, high speed internet, premium cable, and new hardwood floors!<br /><br />Located on Marlborough Street in Boston's historic Back Bay between Charlesgate East and Massachusetts Avenue, we are just a quick walk to Newbury Street, Hynes Convention Center, and Fenway Park.<br /><br /><b>The space</b><br />- Just renovated 1 bedroom / 1 bathroom plus a large living room and brand-new open kitchen spread across 560 Sqft.<br /><br />- Located on Marlborough Street in Boston's historic Back Bay, on a quiet, one-way portion of the street between Charlesgate East and Massachusetts Avenue.<br /><br />- Our very comfortable, well-appointed one bedroom condo features a brand new kitchen, an updated bathroom, high-end appliances, 10'+ high ceilings, and brand-new hardwood floors throughou",2020-08-31
125,6066455,Large 3.5 BR|2 BA Penthouse Duplex,78-3,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/6066455,https://www.airbnb.com/users/show/9410008,2.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Beacon Hill on the most popular destination in Beacon Hill (the condo is located on Charles Street), our condo sits steps away from fantastic boutiques and excellent restaurants.  Our historic Beacon Hill brownstone is located only a few blocks from the serene Boston Commons and Public Gardens, the Charles River Esplanade, MGH, and the Freedom Trail.<br /><br />One of Boston's oldest communities and likely Boston's best known neighborhood, Beacon Hill gets its name from a beacon that once stood atop its hill to warn locals about foreign invasion.  Approximately one square mile in size, Beacon Hill is bound by Beacon Street, Bowdoin Street, Cambridge Street and Storrow Drive.  Its architecture and layout is reflective of old colonial Boston, consisting of brick row houses with beautiful doors, decorative iron work, brick sidewalks, narrow streets, and gas lamps.  Beacon Hill is home to the Massachusetts State House.  Charles Street, the neighborhoo","Just updated 3.5 BR | 2 BA condo that features 3 bedrooms, each with a queen bed, 2 spacious living rooms, an alcove off the second floor living area with 2 twin beds, fully-equipped kitchen, high ceilings, hardwood floors throughout, and central air conditioning.  Condo has an incredible location in Beacon Hill.<br /><br /><b>The space</b><br />- Just renovated 3.5 bedroom / 2 bathroom penthouse duplex condo (two floors) that features two large living rooms, and fully-equipped kitchen spread across 2,100 Sqft.<br /><br />- Located on Charles Street in Boston's historic Beacon Hill neighborhood, between Cambridge Street and Beacon Street, and just steps from the Charles / MGH MBTA Stop (subway), the Charles River Esplanade, and everything else that Beacon Hill Boston has to offer.<br /><br />- Our very comfortable, well-appointed 3.5 bedroom condo features a brand new kitchen, updated bathrooms, high-end appliances, 10'+ high ceilings, and brand-new hardwood floors throughout.<br /><br",2020-09-01
128,6326257,Renovated 2BR | 1.5BA on Charles St,78-3,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/6326257,https://www.airbnb.com/users/show/9410008,2.0,Exemption: hospital contracts,?,,"-  Centrally located in Boston's historic Beacon Hill on the most popular destination in Beacon Hill (the condo is located on Charles Street), our condo sits steps away from fantastic boutiques and excellent restaurants. Our historic Beacon Hill brownstone is located only a few blocks from the serene Boston Commons and Public Gardens, the Charles River Esplanade, MGH, and the Freedom Trail.<br /><br />-  One of Boston's oldest communities and likely Boston's best known neighborhood, Beacon Hill gets its name from a beacon that once stood atop its hill to warn locals about foreign invasion. Approximately one square mile in size, Beacon Hill is bound by Beacon Street, Bowdoin Street, Cambridge Street and Storrow Drive. Its architecture and layout is reflective of old colonial Boston, consisting of brick row houses with beautiful doors, decorative iron work, brick sidewalks, narrow streets, and gas lamps. Beacon Hill is home to the Massachusetts State House. Charles Street, the neighborho","Just renovated 2 BR | 1.5 BA condo that features spacious living room with brand-new open kitchen and high-end appliances, high ceilings, hardwood floors throughout, and central air conditioning.  Condo has an incredible location in Beacon Hill.<br /><br /><b>The space</b><br />-  Just Renovated with Brand New Kitchen and Bathrooms.<br /><br />-  2 bedroom | 1.5 bath condo that features a spacious living room with a brand-new open kitchen and high-end appliances, high ceilings, hardwood floors throughout, air conditioning, and separated bedrooms, spread across 1,000 sqft.<br /><br />-  Located on the 2nd floor of a 4-story brownstone on Charles Street in Boston's historic Beacon Hill neighborhood, between Cambridge Street and Beacon Street, and just steps from the Charles / MGH MBTA Stop (subway), the Charles River Esplanade, and everything else that Beacon Hill / Boston has to offer.<br /><br />CONDO DETAILS:<br />-  BEDROOM # 1 features a queen size bed, large closet, and a great Mit",2020-08-31
159,7181950,Spacious North End 1 BR | 1BA,78-5,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/7181950,https://www.airbnb.com/users/show/9410008,2.0,Exemption: hospital contracts,?,,"The North End is Boston's oldest residential neighborhood and could best be described as the ""Little Italy"" of Boston.  The North End is one of the most visited neighborhoods in the City of Boston and is the hub of the Italian-American community.  It’s character is woven through the neighborhoods narrow yet vibrant streets that boast some of the best restaurants and old world cafes the City has to offer.  And there is history too - Old North Church, Paul Revere's house, burial grounds - seemingly around every corner.  The North End is walking distance to so many attractions and is in the middle of everything that the North End is the perfect place to call home for your first trip to Boston or for the seasoned executive looking to be close to the Financial District.<br /><br />With dozens of eateries serving homemade pasta, fresh-baked breads, cannoli and cappuccino, the North End is infused with the flavor of its rich Italian history. Colonial-era sites are located throughout the neigh","Newly renovated 1 Bedroom | 1 Bath in the middle of the North End with easy access to all of Boston.  This spacious 500 sqft condo is located on the ground floor and offers central A/C, brand new kitchen and bath, and refinished hardwood floors!<br /><br /><b>The space</b><br />-  Just renovated 1 bedroom / 1 bathroom plus a spacious living room and brand-new open kitchen spread across 500 Sqft.<br /><br />-  Located on the corner of Fleet Street and North Street in Boston's historic North End, and just steps to Hanover Street, the Waterfront, and Downtown Boston.<br /><br />-  The condo is located on the ground floor, making access incredibly easy. (the bedroom is located in the back of the building, and is incredibly quiet). <br /><br />-  Our very comfortable, well-appointed one bedroom condo features a brand new kitchen and bath, high-end appliances, and brand-new hardwood floors throughout.<br /><br />CONDO DETAILS:<br /><br />-  BEDROOM features a queen size bed, shades, nightsta",2020-09-01
218,8458210,Large 2 BR | 1BA in the North End,78-2,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/8458210,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"The North End is Boston's oldest residential neighborhood and could best be described as the ""Little Italy"" of Boston.  The North End is one of the most visited neighborhoods in the City of Boston and is the hub of the Italian-American community.  It’s character is woven through the neighborhoods narrow yet vibrant streets that boast some of the best restaurants and old world cafes the City has to offer.  And there is history too - Old North Church, Paul Revere's house, burial grounds - seemingly around every corner.  The North End is walking distance to so many attractions and is in the middle of everything that the North End is the perfect place to call home for your first trip to Boston or for the seasoned executive looking to be close to the Financial District.<br /><br />With dozens of eateries serving homemade pasta, fresh-baked breads, cannoli and cappuccino, the North End is infused with the flavor of its rich Italian history. Colonial-era sites are located throughout the neigh","Newly renovated 2 Bedroom | 1 Bath located on the waterfront in the North End is perfectly situated close to everything you want to see and do in Downtown Boston.  This spacious 800 sqft condo is located on the ground floor and offers central A/C, two great bedrooms, a brand new new kitchen that opens to the spacious living room, new bathroom, and hardwood floors!<br /><br /><b>The space</b><br />-  Recently renovated 2 bedroom / 1 bathroom plus a spacious living room and open kitchen spread across 800+ Sqft. <br /><br />-  Located on Commercial Street in Boston's historic North End with fantastic park and water views, and just steps to Hanover Street, the Boston Harbor, and Downtown Boston. <br /><br />-  The condo is located on the first floor, making access incredibly easy (the bedrooms are located in the back of the building and are really quiet). <br /><br />-  Our very comfortable, well-appointed two bedroom condo features a brand new kitchen and bath, stainless-steel appliances,",2020-09-01
236,9231486,Large 2 BR|2 BA + Patio in Back Bay,78-1,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/9231486,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Back Bay on Commonwealth Avenue between Charlesgate East and Massachusetts Avenue, our condo sits within a short five minute walk from the Hynes Convention Center, the Shops at the Prudential Center and Copley Place Mall, and the boutiques of Newbury and Boylston Street.  Our historic Back Bay brownstone is located only one and half blocks from the Charles River Esplanade, and several blocks to the serene Boston Commons and Public Gardens, Fenway Park, the Boston Public Library, historic Beacon Hill, and the Freedom Trail.  A corner grocery store is steps away from the building and ample amounts of restaurants and shopping are located around the corner.<br /><br />The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards.<br /><br />The major shopping streets are","Our recently renovated 2 bedroom garden-level condo on Commonwealth Ave is just steps from Newbury St & the Prudential Center / Hynes. This 1,000 sqft duplex features a private patio, central air, 2 bathrooms, gourmet kitchen, and cable & internet!<br /><br /><b>The space</b><br />- Just renovated 2 bedroom / 2 bathroom garden-level duplex that features a large living room and open kitchen spread across 1,025 Sqft and two floors.<br /><br />- Located on Commonwealth Ave in Boston's historic Back Bay, between Charlesgate East and Massachusetts Avenue.<br /><br />- Our very comfortable, well-appointed two bedroom condo features a a fantastic kitchen, two updated bathrooms, high-end appliances, 10'+ high ceilings, and hardwood floors throughout.<br /><br />CONDO DETAILS:<br /><br />UPPER LEVEL:<br />- The large living room has windows that look out over Commonwealth Avenue and features a breakfast room table with seating for four, a comfortable L-sectional sofa, a top of the line 55” Sony",2020-08-31
262,11223924,North End 1 BR Gem in Little Italy,78-5,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/11223924,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"The North End is Boston's oldest residential neighborhood and could best be described as the ""Little Italy"" of Boston.  The North End is one of the most visited neighborhoods in the City of Boston and is the hub of the Italian-American community.  It’s character is woven through the neighborhoods narrow yet vibrant streets that boast some of the best restaurants and old world cafes the City has to offer.  And there is history too - Old North Church, Paul Revere's house, burial grounds - seemingly around every corner.  The North End is walking distance to so many attractions and is in the middle of everything that the North End is the perfect place to call home for your first trip to Boston or for the seasoned executive looking to be close to the Financial District.<br /><br />With dozens of eateries serving homemade pasta, fresh-baked breads, cannoli and cappuccino, the North End is infused with the flavor of its rich Italian history. Colonial-era sites are located throughout the neigh","Newly renovated 1 Bedroom | 1 Bath located in the middle of the North End with easy access to all of Boston.  This spacious 500 sqft condo is located on the second floor and offers central A/C, brand new kitchen and bath, and hardwood floors!<br /><br /><b>The space</b><br />- Just renovated 1 bedroom / 1 bathroom plus a spacious living room and brand-new open kitchen spread across 500 Sqft.<br /><br />- Located on the corner of Fleet Street and North Street in Boston's historic North End, and just steps to Hanover Street, the Waterfront, and Downtown Boston.<br /><br />- The condo is located up one flight of stairs on the second floor in a walk-up brownstone, making access easy (the bedroom is located in the back of the building, and is fairly quiet).  The building also features a fantastic common roof deck.<br /><br />- Our very comfortable, well-appointed one bedroom condo features a brand new kitchen, high-end appliances, central air conditioning and heat, brand new, but very small",2020-09-01
271,12092499,Brand New One Bedroom in Back Bay,78-1,CorpGroup24,Post Group,Jason,9410008.0,https://www.airbnb.com/rooms/12092499,https://www.airbnb.com/users/show/9410008,3.0,Exemption: hospital contracts,?,,"Centrally located in Boston's historic Back Bay on Marlborough Street between Charlesgate East and Massachusetts Avenue (Mass Ave), our condo sits within a short five minute walk from the Hynes Convention Center, the Shops at the Prudential Center and Copley Place Mall, and the boutiques of Newbury and Boylston Street.  Our historic Back Bay brownstone is located only one and half blocks from the Charles River Esplanade, and several blocks to the serene Boston Commons and Public Gardens, Fenway Park, the Boston Public Library, historic Beacon Hill, and the Freedom Trail.  A corner grocery store is steps away from the building and ample amounts of restaurants and shopping are located around the corner.<br /><br />The Back Bay neighborhood sits on land reclaimed from water in the mid-nineteenth century.  Unlike many other Boston neighborhoods, the Back Bay was laid out in a grid pattern and was based on French urban planning with parks and wide boulevards.<br /><br />The major shopping s","Newly renovated 1 Bedroom | 1 Bath located on Marlborough St in Boston's historic Back Bay.  This spacious 550 sqft condo is located on the second floor and offers central A/C, brand new kitchen and bath, 10'+ high ceilings, and new hardwood floors!<br /><br /><b>The space</b><br />-  Just renovated 1 bedroom / 1 bathroom plus a spacious living room and brand-new open kitchen spread across 550 Sqft.<br /><br />- Located on Marlborough Street in Boston's historic Back Bay, on a quiet, one-way portion of the street between Charlesgate East and Massachusetts Avenue.<br /><br />- The condo is located on the second floor of a historic walk-up brownstone. <br /><br />- Our very comfortable, well-appointed one-bedroom condo features a brand new kitchen, brand new bathroom, stainless steel appliances, 10'+ high ceilings, and brand-new hardwood floors throughout.<br /><br />CONDO DETAILS:<br /><br />- BEDROOM features a queen size bed, room darkening cellular shades, two nightstands, sitting ch",2020-08-31
