,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
77,4075898,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",38-3,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/4075898,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Located in the courtyard community of Downtown Crossing, a multitude of dining options and shopping destinations are at your disposal. Hamilton Crossing is located only steps from the serenity of Boston Common and the budding excitement of the newly - renovated Paramount Theater or Boston Opera House. Dine in a luxurious five - star restaurant or a bustling cafe on the corner. Historical sites such as the Freedom Trail and Old State House provide an outlet for daytime destinations.","Compass Furnished Apartments at ARTlab Living is an exclusive and restored furnished apartment community in the vibrant and dynamic heart of Boston’s revitalized Downtown Crossing. <br /><br />When you stay with Compass you can be confident that our apartments will be the most professionally managed, supplied, and cleanest apartments around.<br /><br /><b>The space</b><br />Located in the heart of Downtown Crossing, a historic destination with eclectic mix of trendy shopping and dining hotspots. While being convenient to Downtown, Faneuil Hall Marketplace, Financial District, Newbury Street, and plenty of transportation there is always something to do! These pet friendly apartments offer fully equipped kitchens, stainless steel appliances, and floor to ceiling views of the city.<br /><br />ARTlab Living creates a unique living experience for guests by turning each of our apartments into an art gallery for local and emerging artists in the Boston area. While staying in an ARTlab apartme",2020-08-31
78,4089940,"North End, 1 Bed Apt w/ office, Boston",38-4,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/4089940,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Boston's North End is a distinct community central to public transportation, fine dining and bakeries and tourist destinations. Enjoy a short walk to the Seaport, Faneuil Hall and the Financial District. The North End is central to Quincy Market and Faneuil Hall, the Financial District and the Boston Seaport.","19 Battery Street Apartments are located in the Historic Italian North End in Boston. Apartments offer full-size washer & dryers, cherry cabinets, separate den/office, and hardwood floors throughout. Battery Street is close to transportation making commuting easy.<br />When you stay with Compass you can be confident that our apartments will be the most professionally managed, supplied, and cleanest apartments around.<br /><br /><b>The space</b><br />The historic Italian North End in Boston offers more than just quaint, cobblestone – lined streets, delicious bakeries and a short walk to the Seaport; it is home to Compass on Battery Street, charming brownstone apartments with newly renovated features and elegant decor. Each unit is equipped with modern conveniences such as a washer and dryer, stainless steel appliances, a separate den and office area and glass shower doors. The North End is central to Quincy Market and Faneuil Hall, the Financial District and the Boston Seaport. Compass ",2020-08-31
79,4118162,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",38-2,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/4118162,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Located in the courtyard community of Downtown Crossing, a multitude of dining options and shopping destinations are at your disposal. Hamilton Crossing is located only steps from the serenity of Boston Common and the budding excitement of the newly - renovated Paramount Theater or Boston Opera House. Dine in a luxurious five - star restaurant or a bustling cafe on the corner. Historical sites such as the Freedom Trail and Old State House provide an outlet for daytime destinations.","Beautifully renovated and exclusive furnished apartment in the heart of Boston's Downtown Crossing. On Winter Street, this apartment is fully furnished and equipped with flexible lease terms. Close to transportation and convenient to shops and restaurants.<br /><br /><b>The space</b><br />Located in the heart of Downtown Crossing, a historic destination with eclectic mix of trendy shopping and dining hotspots. While being convenient to Downtown, Faneuil Hall Marketplace, Financial District, Newbury Street, and plenty of transportation there is always something to do! These pet friendly apartments offer fully equipped kitchens, stainless steel appliances, and floor to ceiling views of the city.<br /><br />Apartment Features<br />- FLOOR-TO-CEILING WINDOWS<br />- FULLY EQUIPPED KITCHENS<br />- HARDWOOD FLOORS<br />- STAINLESS STEEL APPLIANCES<br /><br />Community Amenities<br />- CLOSE TO SHOPS & RESTAURANTS<br />- CLOSE TO TRANSPORTATION (MBTA)<br />- CONCIERGE SERVICES<br />- LAUNDRY F",2020-08-31
80,4150640,Luxury Studio Apt in North End,38-4,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/4150640,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Boston's North End is a distinct community central to public transportation, fine dining and bakeries and tourist destinations. Enjoy a short walk to the Seaport, Faneuil Hall and the Financial District. The North End is central to Quincy Market and Faneuil Hall, the Financial District and the Boston Seaport.","Battery Street Apartments are located in the Historic Italian North End in Boston. Apartments offer full-size washer & dryers, cherry cabinets and hardwood floors throughout. Close to transportation making commuting easy.<br /><br /><b>The space</b><br />The historic Italian North End in Boston offers more than just quaint, cobblestone – lined streets, delicious bakeries and a short walk to the Seaport; it is home to Compass on Battery Street, charming brownstone apartments with newly renovated features and elegant decor. Each unit is equipped with modern conveniences such as a washer and dryer and stainless steel appliances. The North End is central to Quincy Market and Faneuil Hall, the Financial District and the Boston Seaport. Compass on Battery Street is local, luxury living at its finest.<br /><br />*Other options available in Boston and surrounding areas. <br /><br />Apartment Features<br />-Hardwood Floors<br />-Custom Furniture<br />-Bright & Sunny<br />-Formal Dining Area<br ",2020-08-31
94,4510513,"Downtown Crossing ARTlab, Studio Apt, Boston",38-2,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/4510513,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Located in the courtyard community of Downtown Crossing, a multitude of dining options and shopping destinations are at your disposal. Hamilton Crossing is located only steps from the serenity of Boston Common and the budding excitement of the newly - renovated Paramount Theater or Boston Opera House. Dine in a luxurious five - star restaurant or a bustling cafe on the corner. Historical sites such as the Freedom Trail and Old State House provide an outlet for daytime destinations.","Beautifully renovated and exclusive furnished apartment in the heart of Boston's Downtown Crossing. Fully furnished and equipped with flexible lease terms. 8 Winter Street is close to transportation and convenient to shops and restaurants.<br /><br /><b>The space</b><br />Located in the heart of Downtown Crossing, a historic destination with eclectic mix of trendy shopping and dining hotspots. While being convenient to Downtown, Faneuil Hall Marketplace, Financial District, Newbury Street, and plenty of transportation there is always something to do! These pet friendly apartments offer fully equipped kitchens, stainless steel appliances, and floor to ceiling views of the city.<br /><br />**Parking <br />-Parking is not available on-site at Hamilton Crossing. If you require parking during your time in Boston, we encourage you to explore the daily/nightly rates at several garages nearby.<br /><br />-Washington Street is closed to vehicular traffic from 11am-6pm.<br /><br />-Public transp",2020-08-31
239,9448243,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",38-1,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/9448243,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Boston's Back Bay is an upscale residential, commercial and retail district featuring some of the most popular living and dining selections in the city. Shop at Boylston and Newbury Streets or spend time at Prudential Center or Copley Place malls. Architecturally the neighborhood is taken over by Victorian brownstone buildings in its northern residential area; the southern part of the neighborhood is home to some of Boston's tallest skyscraper being far more commercial. Go on a Boston Duck Tour or to a museum of your choice. Back Bay is located near tons of shops and restaurants with plenty to do!","Compass Furnished Apartments at ARTlab Living (1085 Boylston Street) Back Bay is an exclusive, brand-new building located in Boston’s most desirable and highly sought after neighborhood, the Back Bay. <br />When you stay with Compass you can be confident that our apartments will be the most professionally managed, supplied, and cleanest apartments around.<br /><br /><b>The space</b><br />Compass Furnished Apartments at ARTlab Living 1085 Boylston is an exclusive, brand-new building located in Boston’s most desirable and highly sought after neighborhood, the Back Bay.  Our furnished apartments contain luxury finishes that include stainless steel appliances, bamboo floors, oversized windows and more.  Compass recently partnered with, hospitality artists, Tekuma to create a unique living experience by turning our exclusive property into a local art gallery. Enjoy luxury finishes that also include stainless steel appliances, bamboo floors, oversized windows and more.<br /><br />Just steps ",2020-08-31
244,9541295,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",38-1,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/9541295,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Boston's Back Bay is an upscale residential, commercial and retail district featuring some of the most popular living and dining selections in the city. Shop at Boylston and Newbury Streets or spend time at Prudential Center or Copley Place malls. Architecturally the neighborhood is taken over by Victorian brownstone buildings in its northern residential area; the southern part of the neighborhood is home to some of Boston's tallest skyscraper being far more commercial. Go on a Boston Duck Tour or to a museum of your choice. Back Bay is located near tons of shops and restaurants with plenty to do!","Compass Furnished Apartments at ARTlab Living (1085 Boylston Street) Back Bay is an exclusive, brand-new building located in Boston’s most desirable and highly sought after neighborhood, the Back Bay.  <br />We take your health and wellness seriously. Compass has always prided itself on its cleanliness standards, staying ahead of the curve, and providing a healthy and clean atmosphere for our guests, crew, and partners.<br /><br /><b>The space</b><br />Compass Furnished Apartments at 1085 Boylston is an exclusive, brand-new building located in Boston's most desirable and highly sought after neighborhood, the Back Bay. Our furnished apartments contain luxury finishes that include stainless steel appliances, bamboo floors, oversized windows and more. Just steps to all the unique shops, trendy restaurants and fashionable destinations of Newbury St, Boylston St and Commonwealth Ave as well as the surrounding culture and history of Boston, your stay in this beautiful and exciting neighborho",2020-08-31
266,11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",38-1,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/11431331,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Boston's Back Bay is an upscale residential, commercial and retail district featuring some of the most popular living and dining selections in the city. Shop at Boylston and Newbury Streets or spend time at Prudential Center or Copley Place malls. Architecturally the neighborhood is taken over by Victorian brownstone buildings in its northern residential area; the southern part of the neighborhood is home to some of Boston's tallest skyscraper being far more commercial. Go on a Boston Duck Tour or to a museum of your choice. Back Bay is located near tons of shops and restaurants with plenty to do!","Compass Furnished Apartments at ARTlab Living 1085 Boylston Street is an exclusive, brand-new building located in Boston's Back Bay neighborhood. <br /><br />When you stay with Compass you can be confident that our apartments will be the most professionally managed, supplied, and cleanest apartments around. <br />We take your health and wellness seriously. Compass has always prided itself on its cleanliness standards, staying ahead of the curve, and providing a healthy and clean atmosphere for our guests.<br /><br /><b>The space</b><br />Compass Furnished Apartments at ARTlab Living 1085 Boylston Street is an exclusive, brand-new building located in Boston’s most desirable and highly sought after neighborhood, the Back Bay.  Within walking distance to the MBTA, Newbury St, Fenway Park, Hynes Convention Center, Boston Common, Hospitals, & more!<br /><br />Our furnished apartments contain luxury finishes that include stainless steel appliances, bamboo floors, oversized windows and more. ",2020-08-31
292,13078148,"Downtown Crossing ARTlab, Studio Apt, Boston",38-2,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/13078148,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Located in the courtyard community of Downtown Crossing, a multitude of dining options and shopping destinations are at your disposal. Hamilton Crossing is located only steps from the serenity of Boston Common and the budding excitement of the newly - renovated Paramount Theater or Boston Opera House. Dine in a luxurious five - star restaurant or a bustling cafe on the corner. Historical sites such as the Freedom Trail and Old State House provide an outlet for daytime destinations.","Beautifully renovated and exclusive furnished apartment in the heart of Boston's Downtown Crossing. ARTLab Living is fully furnished and equipped with flexible lease terms. Close to transportation and convenient to shops and restaurants.<br /><br />We take your health and wellness seriously. Compass has always prided itself on its cleanliness standards, staying ahead of the curve, and providing a healthy and clean atmosphere for our guests.<br /><br /><b>The space</b><br />Located in the heart of Downtown Crossing, a historic destination with eclectic mix of trendy shopping and dining hotspots. While being convenient to Downtown, Faneuil Hall Marketplace, Financial District, Newbury Street, and plenty of transportation there is always something to do! These pet friendly apartments offer fully equipped kitchens, stainless steel appliances, and floor to ceiling views of the city.<br /><br />-Parking is NOT available on-site. If you require parking during your time in Boston, we encourage",2020-08-31
342,14424180,"Downtown Crossing ARTlab, 2 Bedroom 1 Bath",38-2,CorpGroup21,Compass,Compass,20857768.0,https://www.airbnb.com/rooms/14424180,https://www.airbnb.com/users/show/20857768,9.0,Exemption: executive suite,?,,"Located in the courtyard community of Downtown Crossing, a multitude of dining options and shopping destinations are at your disposal. Hamilton Crossing is located only steps from the serenity of Boston Common and the budding excitement of the newly - renovated Paramount Theater or Boston Opera House. Dine in a luxurious five - star restaurant or a bustling cafe on the corner. Historical sites such as the Freedom Trail and Old State House provide an outlet for daytime destinations.","Beautifully renovated and exclusive furnished apartment in the heart of Boston's Downtown Crossing. ARTLab Living at 8 Winter Street  is fully furnished and equipped with flexible lease terms. In this unit, the Den includes a Queen sized bed and sliding doors meaning more private sleeping space. <br /><br />When you stay with Compass you can be confident that our apartments will be the most professionally managed, supplied, and cleanest apartments around.<br /><br /><b>The space</b><br />Located in the heart of Downtown Crossing, a historic destination with eclectic mix of trendy shopping and dining hotspots. While being convenient to Downtown, Faneuil Hall Marketplace, Financial District, Newbury Street, and plenty of transportation there is always something to do! These pet friendly apartments offer fully equipped kitchens, stainless steel appliances, and floor to ceiling views of the city.<br /><br />**Parking<br />-Parking is not available on-site at Hamilton Crossing. If you requi",2020-09-01
