,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
3,10813,"Back Bay Apt-blocks to subway, Newbury St, The Pru",195-4,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/10813,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,"Wander around this quintessential neighborhood in the heart of Boston for high-end shops, restaurants, and the feeling of city bustle. Its most identifiable skyscrapers, the Prudential Center and John Hancock Tower, are highlights of the city skyline. Visit Newbury street to explore unique and trendy boutiques – as well as every other kind of store imaginable – all housed in beautiful brownstone buildings. In nice weather, restaurant patio seating is packed with Bostonians and tourists alike soaking up the sunshine and enjoying the food. Commonwealth Ave offers a beautiful stroll down residential tree-lined streets. Keep walking towards the Charles River and enjoy a beautiful view by the water. In warmer months, people run and bike on paths running along the esplanade, and sail and kayak on the Charles River. Boylston street, also full of shops, bars, and restaurants, is the finish line of the Boston Marathon. Head towards Copley Square and check out the Boston Public Library, which is","Stunning Back Bay furnished studio apartment. Classic brick brownstone on a quiet street. Elegant large studio apartment with bow window overlooking tree lined Marlborough St. Front facing studio apt. Queen murphy be,  includes all utilities, A/C <br />Wi-Fi, TV, bedding , towels, utensils, table and chairs works space. <br />Short walk to Newbury St, Fenway Park, ""T"" Station & hundreds of restaurants, cafes and shops.<br /><br /><b>The space</b><br />Back Bay Studio Apt - <br />Private bath, A/C, Cable TV, Private phone, High Speed Internet, Non-smoking, No breakfast, Queen Murphy bed, Sleeps 2 and possibly one child. Small pets allowed.<br /><br />Boston Studio Apartment- Stay right in the BACK BAY in a ""Marlborough Street"" APARTMENT!!! A lovely studio apartment w/Queen Mahogany Murphy Bed in a Victorian brownstone along tree-lined Marlborough St. Well maintained and updated with bow front windows, full galley kitchen, hardwood floors and a fireplace and HIGH SPEED INTERNET.   Apartm",2020-09-01
4,10986,North End (Waterfront area)  CLOSE TO MGH & SUBWAY,195-5,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/10986,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,,"Chic furnished studio apartment is located on Waterfront & North End.  Close (10 min walk) to Mass General Hospital, Mass Eye & Ear, TD Boston Garden and Mass Transit station. One block to Hanover Street restaurants, shops & cafes.  Easy walk (5 min) to Fanieul Hall Marketplace, City Hall and Haymarket farmers market.  Take the ""T"" to Back Bay neighborhood, including Northeastern University, Berklee Univ or into Cambridge Ma.<br /><br /><b>The space</b><br />Waterfront Studio apt on Commercial St.   Totally renovated with granite, stainless steel appliances, Queen Murphy Bed, includes utilities, A/C, WI-FI, Cable TV, linens, towels, cooking pots/pans/utensils, breakfast bar workspace.<br /><br />30 Day Min. Rental<br /><br /><b>Guest access</b><br />Access to the entire Apartment",2020-09-01
294,13173203,Quaint North End One Bedroom -Near everything,195-7,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/13173203,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,"Wandering around Boston’s North End can feel like being transported to Europe. Stroll down Hanover and Salem streets for the finest Italian restaurants, bakeries, cafes, and a few boutique shops. Take part in the big debate as to whether Modern Pastry or Mike’s serves a better cannoli. Before your food coma sets in, make sure to stop by historic Paul Revere’s home, and follow the Freedom Trail to Old North Church and Copp’s Hill Burying Ground. Take a rest in a cafe on Hanover street and observe the quirky, European character of the North End.","Fabulous One bedroom in the North End....Boston's Little Italy. Live in Boston's touristy North End area boasting over 100 restaurants, cafes and shops. Easy walk to the subway, Faneuil Hall Marketplace, Boston Harbor, the Waterfront area and Downtown. <br />Apartment was renovated with granite, stainless steel appliances, breakfast counter, free laundry in building, double pullout couch. You’ll love my place because of It is in the heart of the city's historical district.   ""BostonsBestRentals.""<br /><br /><b>The space</b><br />Quiet 3rd floor walk up 1 bedroom apt has a Queen Murphy Bed, includes all utilities, central A/C, Wi-fi, TV, all bedding, towels, utensils, coffer maker, pots and pans, free laundry on second floor.<br /><br />The North End is a neighborhood of Boston, Massachusetts, United States. It has the distinction of being the city's oldest residential community, where people have continuously inhabited since it was settled in the 1630s. Though small, only 0.36 square m",2020-09-01
295,13173362,"BACK BAY 2 blocks subway, 1 street to Newbury St",195-8,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/13173362,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,,"Stunning Back Bay furnished 1 Bedroom. Classic brownstone on tree lined Commonwealth Ave.  Elevator Bldg, Queen Bedroom, full bath,  includes utilities, A/C, Wi-Fi, TV, bedding, towels, utensils, pots/pans, counter work space.  Granite counter tops new kitchen cabinets, laundry in basement.  Walk to Berkley, Northeastern or MIT<br /> <br />Just steps to Newbury St, Prudential Center, Fenway Park, ""T"" Station & hundreds of restaurants, cafes and shops.<br />For more see web site ""BostonsBestRentals""<br /><br /><b>The space</b><br />Stunning Back Bay, furnished 1 Bedroom. Classic brownstone on tree lined Commonwealth Ave.  Elevator Bldg, Queen Bedroom, full bath,  includes utilities, A/C, Wi-Fi, TV, bedding, towels, utensils, pots/pans, counter work space.  Granite counter tops new kitchen cabinets, laundry in basement. Small pets allowed.<br /><br />Stay right in the BACK BAY in a ""Commonwealth Ave"" APARTMENT!!! A lovely 1 bedroom apartment w/Queen Bed in a Victorian brownstone along tr",2020-08-31
296,13188501,"Beacon Hill Studio, close to Mass Gen & T Station",195-9,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/13188501,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,"Visit this historic and ritzy Boston neighborhood to soak up its classic New England charm as you stroll down cobblestoned, gas-lamp lined streets. Bring your walking shoes, camera, and select a nice day to wander through the hilly neighborhood and check out its exclusive addresses. Louisburg Square, Mt. Vernon street, Chestnut street and the extremely narrow and widely photographed Acorn street make a nice walking path. Make sure to meander down Charles street to poke into boutiques and antique shops, cafes, and restaurants on this quaint shopping street. Don’t forget to catch a glimpse up close of the State House with its beautiful and iconic dome.","Chic furnished studio apartment is located on West Cedar Street in Beacon Hill.  Very close (3 min walk) to Mass General Hospital, Mass Eye & Ear, and Mass Transit station. One block to Charles Street with the numerous restaurants, cafes and shops.  Easy walk (1/2 mile) to Fanieul Hall Marketplace, City Hall or the North End Italian neighborhood, and Haymarket farmers market.  Take the ""T"" to Back Bay neighborhood, including Northeastern University, Berklee Univ or into Cambridge Ma.<br /><br /><b>The space</b><br />This Studio apt has a Queen Murphy Bed, includes all utilities, A/C, Wi-fi, TV, all bedding, towels, utensils, coffer maker, pots and pans, laundry in bldg.  <br /><br />Close to the Hospitals and the Charles River Esplanade, with walking paths, Bicycling, sailing and concerts in the park.<br /><br /><b>Guest access</b><br />Full access to studio apartment and Laundry room in basement.<br /><br /><b>Other things to note</b><br />The bed is a queen bed that lowers from the c",2020-08-31
664,23183205,BACK BAY APARTMENT ON MARLBOROUGH ST,195-6,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/23183205,https://www.airbnb.com/users/show/38997,91.0,Missing,?,,,"BACK BAY studio apartment on prestigious Marlborough St close to hospitals.<br />Apartment has a queen mahogany murphy bed, breakfast bar,  and stainless steel appliances.<br />Walk to all Boston has to offer.  You can walk Newbury St, the subway, Boylston St, Copley Place, Boston Public Garden, downtown, North End, South End, Fenway Park and so much more.",2020-08-31
813,26130187,"North End One bedroom, Freedom Trail 1 min walk",195-10,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/26130187,https://www.airbnb.com/users/show/38997,91.0,Missing,?,,"Wandering around Boston’s North End can feel like being transported to Europe. Stroll down Hanover and Salem streets for the finest Italian restaurants, bakeries, cafes, and a few boutique shops. Take part in the big debate as to whether Modern Pastry or Mike’s serves a better cannoli. Before your food coma sets in, make sure to stop by historic Paul Revere’s home, and follow the Freedom Trail to Old North Church and Copp’s Hill Burying Ground. Take a rest in a cafe on Hanover street and observe the quirky, European character of the North End.","Fabulous One bedroom in the North End....Boston's Little Italy. Live in Boston's touristy North End area boasting over 100 restaurants, cafes and shops. Easy walk to the subway, Faneuil Hall Marketplace, Boston Harbor, the Waterfront area and Downtown. <br />Free laundry in building, double pullout couch. You’ll love my place because of It is in the heart of the city's historical district.<br /><br /><b>The space</b><br />Quiet 3rd floor walk up 1 bedroom apt has a Queen Murphy Bed, includes all utilities, central A/C, Wi-fi, TV, all bedding, towels, utensils, coffer maker, pots and pans, free laundry on second floor.<br /><br />The North End is a neighborhood of Boston, Massachusetts, United States. It has the distinction of being the city's oldest residential community, where people have continuously inhabited since it was settled in the 1630s. Though small, only 0.36 square miles (0.93 km2), the neighborhood has nearly one hundred establishments and a variety of tourist attractions.",2020-09-01
899,29360278,LARGE Studio Fenway/BackBay close to HOSPITALS & T,195-11,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/29360278,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,,"Close to subway Kenmore Sq, hospitals, Fenway Park, Back Bay area....<br /><br />This absolutely beautiful furnished apartment sits on the Back Bay/Fenway line. One block from Fenway Park you are only 3-5 minute walk to the Back Bay. This is a large studio apartment that has a sleeping alcove, separate dining area, living area and kitchen,  Granite stainless appliances, Large walk in closet, plantation shutters, nicely decorated.  Walk to Fenway Park or the Longwood area hospitals.<br /><br /><b>The space</b><br />Stunning furnished large Studio with sleeping alcove.  Across from the back bay Fens Park.  Elevator Bldg, Queen Bed, full bath,  includes utilities, A/C, Wi-Fi, TV, bedding, towels, utensils, pots/pans, counter work space. Laundry in basement. Small pets allowed.<br /><br />Lovely, 500 square ft apartment w/Queen Bed, well maintained and updated with full kitchen, hardwood floors, WI-FI & Cable TV.   Walk to Fenway Park, Back Bay or the Longwood area hospitals.<br /><br />Fe",2020-08-31
1223,36829501,Back Bay Studio near Berklee & Longwood Hospitals,195-2,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/36829501,https://www.airbnb.com/users/show/38997,28.0,Missing,?,,ON The Back Bay and Fenway line -very short walk to numerous shops cafes and restaurants.,"This absolutely beautiful furnished apartment sits on the Back Bay/Fenway line. While you are only one block from Fenway Park you are only 3 minute walk to the Back Bay. This is a studio apartment that has a Queen murphy bed, kicthen table & chairs workspace,  living area and large closet. Nicely decorated. Walk one block to Fenway Park and close to the Longwood area hospitals.<br />See website for more or to contact us. ""BostonsBestRentals""<br /><br /><b>The space</b><br />Stunning furnished Studio.  While you are only one block from Fenway Park you are only 3 minute walk to the Back Bay. This is a studio apartment that has a Queen murphy bed, kicthen table & chairs workspace,  living area and large closet. Nicely decorated elevator Bldg, Queen Bed, full bath,  includes utilities, A/C, Wi-Fi, TV, bedding, towels, utensils, pots/pans, counter work space.  Granite counter tops new kitchen cabinets, laundry in basement. Small pets allowed.   Walk to Fenway Park, Back Bay or the Longwood ",2020-08-31
1456,40299766,Back Bay 1 Bedoom around the corner for Newbury St,195-1,CorpGroup35,Michelle,Michelle,38997.0,https://www.airbnb.com/rooms/40299766,https://www.airbnb.com/users/show/38997,91.0,Missing,?,,,"Back Bay one bedroom ...one street over from Newbury Street and subway.    Live in the heart of the city.   Numerous restaurants, cafes, shops are just around the corner.   The Hynes Convention Center, Copley Place, The Prudential Center, Sheraton, Marriott, Westin, Four Seasons, Mandarin etc are within a 2-5 minute walk.  Everyone loves this apt!!",2020-08-31
