,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
135,6646604,"Sunny renovated 1 bed, near BC,BU",23-2,CorpGroup16,STARS,Kama,31340713.0,https://www.airbnb.com/rooms/6646604,https://www.airbnb.com/users/show/31340713,91.0,Missing,?,,"walking distance to public transportation, all green lines B, C and D line. Shops, grocery stores, restaurants are steps away. Easy access anywhere","Unit is found on top floor of professionally managed building, elevator, hwd floors, granite/stainless kitchen, Common roof deck. Walk to B, C, D line. great location for BC, easy commute to Boston, near shops, shopping, restaurants and more..<br /><br /><b>The space</b><br />Quiet and sunny unit with common roof deck, walking distance to B, C, And D line. Easy access to Boston College, Boston University, and Boston.  Queen Sized bed in bedroom, livingroom has a futon that pulls out to a full sized bed. Living room and bedroom have AC units.  Great restaurants and shops all walking distance<br /><br /><b>Guest access</b><br />common roof deck on flight up from apartment<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for you to review and sign. The contract will just outline the basic house rules.<br /><br />Pack n' Play/ High top chair available upon request for $10/night.<br /><br />There is a $150 lost key fee.",2020-09-01
261,11067772,"sunny,cozy,near BC,BU,Boston,MBTA",23-7,CorpGroup16,STARS,Kama,31340713.0,https://www.airbnb.com/rooms/11067772,https://www.airbnb.com/users/show/31340713,28.0,Missing,?,,"Young professionals, families, and students. Walk to two centers and easy access to Boston","Spacious sunny studio,feels like a one bedroom, easy access to BC,BU,Saint Elizabeth Hospital,steps to public transport.Restaurants,coffee shop,grocery across the street.Sleeps 4 comfortably,separate eik,high ceilings,private (URL HIDDEN) pkg<br /><br /><b>The space</b><br />For a 1/3 of the price of a hotel and twice the room you can enjoy a very cozy space with easy access to everywhere in Boston. Spacious studio unit :main room features full sized bed, pull out sofa bed, and a television. wifi. Small alcove area with dressor, separate kitchen features gas cooking, microwave, coffee maker, dishwasher , round table seats 4, enjoy time outside on back balcony. Great closet space. Laundry in building. Walk outside the building , cross the street and you have your choice of three restaurants, coffee shop and convenience store. Public transportation is at your door step, under 10 minute walk to B, C , D green line trains, take a leisurely walk around the reservoir or walk to Cleveland Cir",2020-09-01
340,14237196,Lovely garden level studio steps to transportation,23-4,CorpGroup16,STARS,Kama,31340713.0,https://www.airbnb.com/rooms/14237196,https://www.airbnb.com/users/show/31340713,28.0,Missing,?,,"Upscale shopping, boutiques, art galleries, and fabulous restaurants makes this trendy neighborhood a must-see on your Boston visit. The area is home to Copley Place, Prudential Center and The John Hancock Tower, Trinity Church (one of the country’s 10 finest buildings), and shopping along Newbury Street. The Green line runs through the neighborhood providing easy access. Historical buildings include the Gibson House, First Baptist Church, Boston Public Library, and the Institute of Contemporary Art.Be sure to walk down Commonwealth Ave, Boston’s first planned neighborhood from the 19th century. It was modeled on the Boulevards of Paris.","Garden level  studio nestled among quaint quiet Streets, easy access to South End,Theater District, New England Medical, Tufts, Boston Public Garden, Newbury St, Restaurants, public transportation and more. Ground level unit features hwd floors, high ceilings, fully applianced eat in kitchen, queen bed, futon, TV,I nternet.All comforts of home. Best for 2 people can accommodate 4. Enjoy walking city of America at an affordable price in this cozy unit and amazing location.24 hour check in.<br /><br /><b>The space</b><br />Fully equipped studio apartment features one room with a half wall that divides kitchen/living room and sleeping area. Queen bed , flat screen TV and  chest of drawers located on one side of the wall. Kitchen, dining table, and futon found on other side of the wall.  Cozy space.<br /><br /><b>Guest access</b><br />Entire apartment. Outside courtyard.<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for ",2020-08-31
475,18170647,"Great 1 bedrm apt in Boston, Longwd Med",23-2,CorpGroup16,STARS,Kama,31340713.0,https://www.airbnb.com/rooms/18170647,https://www.airbnb.com/users/show/31340713,91.0,Missing,?,,,"Close to Longwood medical area and at less than 5 mins to public T, this sunny and spacious unit features hwd floors, high ceilings, renovated eat in kitchen with granite countertops, gas stove, dishwasher, fridge, high top table with leather chairs. Large living room features sleeper sofa, flat screen TV. Bedroom offers queen sized bed. Small workspace with desk is in alcove. Laundry and storage on first floor, beautiful roof deck one flight above apartment.<br /><br /><b>The space</b><br />Top floor 800 sqft sun-filled one bedroom with high ceilings. Corner unit faces courtyard with tree-top views. Step outside less than 5 min walk to public transportation. Easy access to hospitals, town centers, grocery stores, coffee , Boston and more..<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for you to review and sign. The contract will just outline the basic house rules.<br />Pack n' Play/ High top chair available upon re",2020-09-01
843,27634728,Boston Condominium,23-1,CorpGroup16,STARS,Kama,31340713.0,https://www.airbnb.com/rooms/27634728,https://www.airbnb.com/users/show/31340713,28.0,Missing,?,,"Quiet tree-lined street, steps to public transportation, Boston College and Boston University. Easy access to Boston and tourist attractions.","Bright, airy, sunny one bed found on first floor of Victorian home located  close to Saint Elizabeth Medical Center.  Private entrance and private porch. Features hwd floors, high ceilings,large living room with flat screen TV , sleeper sofa, work space and dining area. Bedroom offers queen bed and television. Fully equipped kitchen. Coin-op laundry, on sight parking. Pets considered.<br /><br /><b>The space</b><br />Bright and spacious one bedroom, sit outside and enjoy peace and relaxation on private porch with bistro table and chairs. some pets considered, additional cleaning fee applies. <br />$15 charge per night for parking.<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for you to review and sign. The contract will just outline the basic house rules.<br /><br />Pets are considered on a case by case basis. Please let us know if you will be bringing a pet. There is an additional $150 pet cleaning fee as the apart",2020-09-01
1164,35605277,"Renovated Chic 1 Bed, Sleeps 4, Steps to Transit",23-1,CorpGroup16,STARS,STARS Of,266312920.0,https://www.airbnb.com/rooms/35605277,https://www.airbnb.com/users/show/266312920,28.0,Missing,?,,"Great location, don't be fooled looking out over the quiet tree-lined street from the porch, this unit is just minutes to shops, restaurants, and public transportation (MBTA Green Line B, C & D trains) with easy access to Downtown Boston, Fenway Park, Boston College, Boston University, St. Elizabeth’s, Longwood Medical, and all of Boston’s tourist attractions.","Sun-filled, Chic 1 bedroom found on the high first floor, offers  charm with added modern day amenities such as central air, renovated kitchen and bath.<br /><br /><b>The space</b><br />High ceilings, french doors lead into bedroom, sleeper sofa in living area, ornate fireplace, stained glass, hwd floors, laundry in building, parking available for rent. Quiet tree-lined street , but minutes to public transportation. Easy access to hospitals, Boston tourist attractions.<br /><br /><b>Guest access</b><br />Entire unit, Laundry, Front Porch<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for you to review and sign. The contract will just outline the basic house rules.<br /><br />Pets are considered on a case by case basis. Please let us know if you will be bringing a pet. There is an additional $150 pet cleaning fee as the apartment has to go through a special cleaning after your stay. Guests bringing pets will be require",2020-09-01
1202,36621324,Sunny and Spacious Furnished Brighton Studio,23-6,CorpGroup16,STARS,STARS Of,266312920.0,https://www.airbnb.com/rooms/36621324,https://www.airbnb.com/users/show/266312920,28.0,022903,?,,"There are three restaurants and coffee shops right across the street, and you’re just a ten-minute walk to both Brighton Center and Cleveland Circle where you can enjoy the convenience of Whole Foods, Shaw’s and Chansky’s Market as well as many great restaurants, bakeries and shops.","Spacious sunny studio,feels like a one bedroom, easy access to BC,BU,Saint Elizabeth Hospital,steps to public transport.Restaurants,coffee shop,grocery across the street.Sleeps 4 comfortably,separate eik,high ceilings.<br /><br /><b>The space</b><br />For a 1/3 of the price of a hotel and twice the room you can enjoy a very cozy space with easy access to everywhere in Boston. Spacious studio unit :main room features full sized bed, pull out sofa bed, and a television. wifi. Small alcove area with dressor, separate kitchen features gas cooking, microwave, coffee maker, dishwasher , round table seats 4, enjoy time outside on back balcony. Great closet space. Laundry in building. Walk outside the building , cross the street and you have your choice of three restaurants, coffee shop and convenience store. Public transportation is at your door step, under 10 minute walk to B, C , D green line trains, take a leisurely walk around the reservoir or walk to Cleveland Circle or Brighton Center a",2020-09-01
1203,36621326,Downtown Boston Bay Village Furnished Studio,23-4,CorpGroup16,STARS,STARS Of,266312920.0,https://www.airbnb.com/rooms/36621326,https://www.airbnb.com/users/show/266312920,28.0,Missing,?,,"You’re right in the bustling heart of Back Bay, and very close to Downtown Boston and Copley Square. Walk right over to visit the Boston Public Library, or enjoy a show at the Charles Playhouse and the Boston Opera House. Explore the historic Boston Commons and walk the Freedom Trail, or just relax in the Public Garden. Or head on over to Newbury Street and Copley Square to go shopping and sample Boston’s cuisine.","Amazing location!  Spacious garden level studio nestled among quaint quiet Streets, steps to South End,Theater District,New England Medical, Tufts,Boston Public Garden,Newbury St, Restaurants,public transportation and more. Unit features hwd floors,high ceilings,fully applianced eat in kitchen,queen bed,futon,TV,Internet.All comforts of home. Best for 2 people can accommodate 4. 24 hour check in.<br /><br /><b>Guest access</b><br />Fully equipped studio apartment features large modern eat in kitchen, half wall divides kitchen/living room and sleeping area, queen bed and pull out futon, chest of drawers, great closet space, full private bath, TV and other comforts of home provided. Walk outside and you are in the center of historic Beacon Hill.<br /><br /><b>Other things to note</b><br />After your reservation has been confirmed, we will email you a contract for you to review and sign. The contract will just outline the basic house rules.<br /><br />Pack n' Play/ High top chair availabl",2020-08-31
1204,36621741,Great 1 bedrm apt in a great location,23-2,CorpGroup16,STARS,STARS Of,266312920.0,https://www.airbnb.com/rooms/36621741,https://www.airbnb.com/users/show/266312920,91.0,Missing,?,,,"Close to Longwood medical area and at less than 5 mins to public T, this sunny and spacious unit features hwd floors, high ceilings, renovated eat in kitchen with granite countertops, gas stove, dishwasher, fridge, high top table with leather chairs. Large living room features sleeper sofa, flat screen TV. Bedroom offers queen sized bed. Small workspace with desk is in alcove. Laundry and storage on first floor, beautiful roof deck one flight above apartment.<br /><br /><b>The space</b><br />Top floor 800 sqft sun-filled one bedroom with high ceilings. Corner unit faces courtyard with tree-top views. Step outside less than 5 min walk to public transportation. Easy access to hospitals, town centers, grocery stores, coffee , Boston and more..<br /><br /><b>Other things to note</b><br />There is a $150 lost key fee.",2020-09-01
1205,36621742,"Sunny, Renovated, Furnished 1-Bed",23-2,CorpGroup16,STARS,STARS Of,266312920.0,https://www.airbnb.com/rooms/36621742,https://www.airbnb.com/users/show/266312920,91.0,Missing,?,,"A short walk to the lovely Chestnut Hill Reservoir, the perfect spot for a leisurely stroll or your daily run. Surrounded by shops, restaurants, and stores, you’re also just a ten-minute walk to both Brighton Center and Cleveland Circle where you can enjoy the convenience of Whole Foods, Shaw’s and Chansky’s Market as well as many great restaurants, shopping, and nightlife.","This sunny, quiet, top floor fully furnished unit is located in a professionally managed building. It includes an elevator, hardwood floors, granite/stainless kitchen and a beautiful common roof deck just one flight up from the apartment. The bedroom hosts a queen sized bed and the living room offers a futon that pulls out to a full sized bed. Both the living area and bedroom have AC units and there are laundry and storage on the first floor.<br /><br /><b>The space</b><br />Private Room<br /><br /><b>Guest access</b><br />Just a short walk to restaurants, shops, cafes, MBTA Green Line trains (B, C & D Lines) Great for Longwood Medical & Hospitals, and easy access to downtown Boston, Boston College, Boston University, Copley Square, Boston Commons, Prudential Center, Quincy Market, and all Boston tourist attractions.<br /><br />Renovated, and comfortably sleeps up to 3 guests, this space is clean, well appointed and provides an easy check-in process.<br /><br />Interaction with Guests:",2020-09-01
