,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
565,20635474,(104) Back Bay Studio - Prime Location/ St Botolph,51-16,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/20635474,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"""Affluent Back Bay is a shopping and dining destination. Along Newbury Street, well-heeled locals frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses. Expansive Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, stay safe, clean, and healthy with us!<br /><br /><b>The space</b><br />Located on St. Botolph Street, this quaint studio apartment has everything you'll need for a perfect little stay! Freshly painted, deeply cleaned, and with all new blinds; this home has a comfortable Queen bed, high top table to work or eat at for two, and a fully equipped  kitchen to cook. (Blender, microwave, toaster, Tea Kettle, coffee maker, pots/pan, and more!) We also have fast speed internet. This unit is on the first floor, front facing, and only has a couple stairs at entrance of the building. This building also has common Washer and Dryer! Please inquire for any additional questions :)<br /><br /><b>Guest access</b><br />Lock Box - Code will be release",2020-08-31
933,29825154,"Luxury 2 bed 2 Bath , Near Boston Medical",51-7,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/29825154,https://www.airbnb.com/users/show/21184200,2.0,415003,Void,666 Massachusetts AVE 08 2 Roxbury MA 02118,"Welcome to Boston's South End! Centrally located in the heart of Boston, our modern, newly renovated home is in close proximity to the Back Bay, Theater District, Chinatown, Boston Commons, the Financial District and the North End. Come relax at our place while being in walking distance to everything you need. It's a family friendly and diverse neighborhood with plentiful restaurants, bars, and entertainment options! Step out our front porch and take a peek at the South End Victorian row houses.","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This fabulous two bedroom in the South end near the Boston Medical Center is a short walk to the public T, restaurants, shops and more! Inside the first bedroom you'll find a  king bed and in the second you'll find a double! The king bedroom has a master bathroom with two vanities and a gorgeous shower! The apartment also has a second full bathroom, a beautiful open kitchen and a 60 inch TV!<br /><br /><b>Guest access</b><br />We will release check-in instructions 24 hrs before check-in.<br /><br /><b>Other things to note</b><br />**NO PARTIES, PETS OR SMOKING WILL BE TOLERATED. THERE WILL BE A FINE FOR VIOLATIONS $1000 by property management**<br /><br />Host ne",2020-09-01
983,31261025,"(X7) Back Bay Studio, Cute and Cozy",51-2,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/31261025,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"""Affluent Back Bay is a shopping and dining destination. Along Newbury Street, well-heeled locals frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses. Expansive Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This studio apartment in the heart of Back Bay includes; a Queen bed a small desk by the window to work at, as well as high speed internet and a flat screen Tv featuring Flex Box. The Kitchen is fully equipped with cooking utensils, pots, pans, dishes, toaster, blender coffee maker etc! This unit does have many stairs in building and no elevator. Building has washer and dryer!<br /><br /><b>Guest access</b><br />Lock Box - Code will be released the day before check in!<br /><br /><b>Other things to note</b><br />Stairs, no elevator<br /><br />Host needs prior notice if extra linens or baby equipment are needed.<br /><br />PARKING:<br />We have limited parking ava",2020-08-31
984,31466069,(S4) Hotel like Suite in Downtown Boston! BEST!,51-4,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/31466069,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"The Financial District is downtown’s business nerve center, crowded with stately banks, high-rise offices and sleek condos. Post Office Square, home to Norman B. Leventhal Park, offers a green respite with a lawn, sculptural fountain and garden trellises. Suited professionals frequent the district's chain eateries, lunch spots and high-end coffee shops. Swanky lounges and boisterous Irish pubs draw after-work crowds.","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This space is priced better than neighboring hotel rooms and have the added bonus of a suite like layout! The space is roughly 900 sq ft, direct elevator access to your unit, King size bed, comfortable couch with cable tv and high speed Wifi! The unit does not have a kitchen but it does provide a small fridge/freezer, electric kettle, kurig coffee maker, microwave, wine glasses, drinking glasses, coffee mugs, and silverware. Enjoy the comfort of a luxury suite for a lower price and the convenience of an Airbnb. This unit is spectacular! Great for short stays and business stays!<br /><br /><b>Guest access</b><br />Elevator direct access to unit.<br /><br /><b>Othe",2020-09-01
1005,32133771,(S5)Hotel like Suite in Downtown Boston!,51-4,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/32133771,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"The Financial District is downtown’s business nerve center, crowded with stately banks, high-rise offices and sleek condos. Post Office Square, home to Norman B. Leventhal Park, offers a green respite with a lawn, sculptural fountain and garden trellises. Suited professionals frequent the district's chain eateries, lunch spots and high-end coffee shops. Swanky lounges and boisterous Irish pubs draw after-work crowds.","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This space is priced better than neighboring hotel rooms and have the added bonus of a suite like layout! The space is roughly 900 sq ft, direct elevator access to your unit, King size bed, comfortable couch with cable tv and high speed Wifi! The unit does not have a kitchen but it does provide a small fridge/freezer, electric kettle, kurig coffee maker, microwave, wine glasses, drinking glasses, coffee mugs, and silverware. Enjoy the comfort of a luxury suite for a lower price and the convenience of an Airbnb. This unit is spectacular! Great for short stays and business stays!<br /><br /><b>Guest access</b><br />Elevator direct access to unit.<br /><br /><b>Othe",2020-09-01
1071,33250560,(X9) Back Bay- Simple Little Studio,51-2,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/33250560,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"""Affluent Back Bay is a shopping and dining destination. Along Newbury Street, well-heeled locals frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses. Expansive Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This apartment is located two blocks from Newbury Street and great walking distance to almost anything you’ll need! This studio apartment in the heart of Back Bay includes; two queen beds . Large couch and cable tv and high speed internet. Kitchen is fully equipped with cooking utensils, pots, pans, dishes, toaster, blender coffee maker etc! This unit does have many stairs in building and no elevator. Building has washer and dryer!<br /><br /><b>Guest access</b><br />Lock Box - Code will be released the day before check-in.<br /><br /><b>Other things to note</b><br />Stairs, no elevator<br /><br />Host needs prior notice if extra linens or baby equipment are need",2020-08-31
1153,35451331,(X6) Simple Little Stay!,51-2,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/35451331,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"This is located on one of the most desirable street of Boston in one of Boston's most walkable and beautiful neighborhoods, Back Bay.<br />""Affluent Back Bay is a shopping and dining destination. Along Newbury Street, well-heeled locals frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses. Expansive Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br />All stays must be either hospital related or COVID-19 related, please message us for details!<br /><br /><b>The space</b><br />This adorable apartment is great for a single guest or couple. It may be on the smaller size but as you can tell by our reviews, the pictures do it no justice. Tall ceilings give so much space to this apartment. Inside you will find a queen bed, renovated new kitchen, large windows with room darkening shades, high speed wifi and streaming capabilities on the TV.<br /><br /><b>Guest access</b><br />Lock Box - Code will be released 24hrs before check-in.<br /><br /><b>Other things to note</b><br />Stairs, no elevator<br /><br />Host needs prior notice if extra l",2020-08-31
1154,35454839,(P102) Cute and Cozy 1 bedroom Fenway Park!,51-17,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/35454839,https://www.airbnb.com/users/show/21184200,2.0,Exemption: hospital contracts,?,,"""The sprawling Fenway-Kenmore area is home to baseball’s iconic Fenway Park, drawing huge crowds for Red Sox games. Student hangouts and buzzy restaurants are concentrated around Kenmore Square, and clubs and sports bars line Lansdowne Street. Renowned cultural institutions include the Museum of Fine Arts and quirky Isabella Stewart Gardner Museum. The rambling Back Bay Fens park has a rose garden and walking trails.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This is a perfect place to call your home for a night or more! This one bedroom apartment has a queen bed and chair in the bedroom, nicely placed living room with couch, TV and an extra queen blow up mattress. There is a bar counter and stools for 3 to eat or work at! The kitchen is fully equipped to do any basic cooking with cooking utensils, pots and pans, microwave, tea kettle, toaster blender and more! There is laundry on the lower floor with elevator access! The entrance is keyless, the unit door as well, all location on the first level, no stairs! The building is very secure! Around the corner from Fenway Park, and a short walk to Longwood medical area/ hos",2020-08-31
1424,39755682,(BB-2R) Back Bay Beautiful Beacon Street Studio!,51-1,CorpGroup12,Together We,Together We,260643536.0,https://www.airbnb.com/rooms/39755682,https://www.airbnb.com/users/show/260643536,1.0,Exemption: hospital contracts,?,,"""Affluent Back Bay is a shopping and dining destination. Along Newbury Street, well-heeled locals frequent designer boutiques, fashion chains, art galleries and patio cafes set in elegant brick townhouses. Expansive Copley Square is flanked by 1800s landmarks Trinity Church and the Boston Public Library. Mansions dot the neighborhood’s tree-lined streets, many on Paris-inspired Commonwealth Avenue.""","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />Beautiful studio in the heart of Back Bay.  This spacious unit offers a queen size bed, comfortable couch, air mattress with a fully equipped kitchen.  This apartment is on the second floor and is close to the Hynes T stop, Newbury st and many other opportunities Boston has to offer, come explore the city!<br /><br /><b>Guest access</b><br />Lock Box - Code will be released the day before check in!<br /><br /><b>Other things to note</b><br />Host needs prior notice if extra linens or baby equipment are needed.<br /><br />PARKING:<br />We have limited parking available for rent. Space must be rented in advance to guarantee the spot's availability. $35/night  (Pric",2020-08-31
1545,41458991,(S6) Lux Downtown Suite! Elevator direct to Room!,51-4,CorpGroup12,Together We,Airbnb,21184200.0,https://www.airbnb.com/rooms/41458991,https://www.airbnb.com/users/show/21184200,1.0,Exemption: hospital contracts,?,,"The Financial District is downtown’s business nerve center, crowded with stately banks, high-rise offices and sleek condos. Post Office Square, home to Norman B. Leventhal Park, offers a green respite with a lawn, sculptural fountain and garden trellises. Suited professionals frequent the district's chain eateries, lunch spots and high-end coffee shops. Swanky lounges and boisterous Irish pubs draw after-work crowds. *During the month of Nov, the elevator in this building MAY be out of service","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />This space is priced better than neighboring hotel rooms and have the added bonus of a suite like layout! The space is roughly 900 sq ft, direct elevator access to your unit, Queen size bed, comfortable pullout couch with Apple TV and high speed Wifi! The unit does not have a kitchen but it does provide a small fridge/freezer, electric kettle, kurig coffee maker, microwave, wine glasses, drinking glasses, coffee mugs, and silverware. Enjoy the comfort of a luxury suite for a lower price and the convenience of an Airbnb. This unit is spectacular! Great for short stays and business stays!<br /><br /><b>Guest access</b><br />Elevator direct access to unit.<br /><br ",2020-08-31
1563,41640936,(H2) Little Italy 1 Bed!,51-5,CorpGroup12,Together We,Together We,328488585.0,https://www.airbnb.com/rooms/41640936,https://www.airbnb.com/users/show/328488585,2.0,Exemption: hospital contracts,?,,"The North End, Boston’s Little Italy, is a maze of narrow streets with some of the city’s oldest buildings. On the self-guided Freedom Trail, tourists pass historic sites like the 1680 Paul Revere House and the Old North Church, which played a key role at the beginning of the Revolutionary War. Italian restaurants, coffeehouses, pastry shops and old-school delis pack the area, especially on lively Hanover Street.","Stay healthy with us! With all the craziness going on around us, feel comfortable knowing that our cleaners are wiping down everything! We are wiping down door knobs, keypads, and keeping our environments clean! Avoid the busy hotels and large common areas, Stay safe, clean and healthy with us!<br /><br /><b>The space</b><br />You will feel right at home in this modern, but, cozy, one bedroom, second floor apartment. The light pours into the three bright windows in the spacious bedroom with a queen-sized bed. Night stands with outlets on either side of the bed let you rest easy with whatever you need at arms length. The fully-equipped kitchen, dining table, work space and flat screen television make your stay easy and convenient. You will love the exposed brick; it  really make the space true to the North End.  This  space has a queen bed! The apartment has high speed WIFI and roku TV for streaming!<br /><br /><b>Guest access</b><br />Through airbnb messenger 9am-11pm 7 days a weeks<br",2020-08-31
