,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
728,23801768,Cozy Studio in East Boston 2120,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/23801768,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,,"Beautiful brand new construction located in East Boston a little over 2 miles from Boston's city center <br />This building boasts some of the nicest amenities in the city including: roof deck with grills, fire pit, outdoor TVs, sun deck, outdoor spin bikes, and hammocks. Also a glass enclosed year-round swimming pool with attached sundeck.<br />Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Modern kitchen with stainless steel Whirlpool appliances, white Caesar-stone countertops, island/breakfast bar, glass backlashes, two toned white and gray cabinetry and all LED lighting including under cabinets. Open concept kitchen and living room layout with oversized floor to ceiling windows and 9 foot ceilings.",2020-08-31
803,26102579,Lovely Executive Studio in East Boston,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26102579,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is  less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","The studio boasts some of the nicest amenities in the city. Has a full kitchen, in unit laundry, WiFi and cable.<br />Dogs and cats allowed.  Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Wonderful views of East Boston and water.<br /><br /><b>Guest access</b><br />Pool and deck are shared spaces.",2020-08-31
804,26104302,Studio Apartment at East Pier Near Water,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26104302,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is  less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","This studio boasts some of the nicest amenities in the city. Comes with full kitchen, in unit laundry, WiFi and cable.<br />Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Near the water and great views of East Boston.<br /><br /><b>Guest access</b><br />The amenities are located on the first floor of the complex and are all shared spaces: game room with billiards table and a lounge area with TV and fireplace.<br /><br /><b>Other things to note</b><br />Please note that this is an apartment community and the building is not affiliated with your reservation. The concierge and building management do not recognize AirBNb reservations so you must say Northeast Suites in order to gain access to the apartment.",2020-08-31
805,26104687,Lovely Studio Apartment at East Pier,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26104687,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is  less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","This brand new studio boasts some of the nicest amenities in the city. Comes with full kitchen, in unit laundry, WiFi and cable.<br />Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Lovely view of East Boston on the waterfront. The apartment is fully furnished including a full kitchen, furniture, housewares, linens, towels, WIFI, cable, phone service, and Washer/Dryer in the apartment. This is a studio apartment and does have 1 queen sized bed and 1 double sleeper sofa but it is less than 600 sq ft so keep this in mind when booking if you will have 3-4 people staying.<br /><br /><b>Guest access</b><br />The amenities located on the ground floor are all shared spaces: game room with billiards, lounge area with TV and fireplace.<br /><br /><b>Other things to note</b><br />Please note that this is an apartment community and the building is not affiliated with your reservation. ",2020-08-31
806,26105250,Studio Apartment at East Boston Pier Near Water,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26105250,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","Executive Studio with Water and City Views in East Boston!  This building boasts some of the nicest amenities in the city. <br />Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Studio comes with full kitchen, housewares, linens, towels, in unit laundry, WiFi, cable, queen size bed and double sleeper sofa.<br /><br /><b>Guest access</b><br />The amenities on the first floor of the complex are all shared spaces: game room with billiards, lounge and fireplace.<br /><br /><b>Other things to note</b><br />Please note that this is an apartment community and the building is not affiliated with your reservation. The concierge and building management do not recognize AirBNB reservations so you must say Northeast Suites in order to gain access to the apartment.",2020-08-31
807,26105589,Accessible Studio Just Miles From Logan Airport,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26105589,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","This newly constructed studio boasts some of the nicest amenities in the city. Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br />Parking available for an additional fee of $20/day.<br /><br /><b>The space</b><br />Studio comes with full kitchen, in unit laundry, WiFi and cable.<br /><br /><b>Guest access</b><br />Pool and deck are shared spaces.",2020-08-31
808,26108847,Cozy Studio Apartment at East Pier EB117,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26108847,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","This newly constructed studio boasts some of the nicest amenities in the city. Dogs and cats allowed. Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet. Parking available for an additional fee of $20/day.<br /><br /><b>The space</b><br />Studio comes with full kitchen, in unit laundry, WiFi and cable.<br /><br /><b>Guest access</b><br />Pool and deck are shared spaces.",2020-08-31
809,26109078,Executive Studio in East Boston,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26109078,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","Beautiful brand new construction located in East Boston a little over 2 miles from Boston's city center <br />This building boasts some of the nicest amenities in the city including: roof deck with grills, fire pit, outdoor TVs, sun deck, outdoor spin bikes, and hammocks. Also a glass enclosed year-round swimming pool with attached sundeck.<br />Dogs and cats allowed.  Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Modern kitchen with stainless steel Whirlpool appliances, white Caesar-stone countertops, island/breakfast bar, glass backlashes, two toned white and gray cabinetry and all LED lighting including under cabinets. Open concept kitchen and living room layout with oversized floor to ceiling windows and 9 foot ceilings.<br /><br /><b>Guest access</b><br />Indoor & Outdoor Dog Park with Pet Washing Station; Enlarged Fitness Center with separate spin studio, yoga studio, Fitness on Demand, st",2020-08-31
810,26109200,Lovely Executive Studio in East Boston EB2-29,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26109200,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","Beautiful brand new construction located in East Boston a little over 2 miles from Boston's city center <br />This building boasts some of the nicest amenities in the city including: roof deck with grills, fire pit, outdoor TVs, sun deck, outdoor spin bikes, and hammocks. Also a glass enclosed year-round swimming pool with attached sundeck.<br />Dogs and cats allowed.  Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Modern kitchen with stainless steel Whirlpool appliances, white Caesar-stone countertops, island/breakfast bar, glass backlashes, two toned white and gray cabinetry and all LED lighting including under cabinets. Open concept kitchen and living room layout with oversized floor to ceiling windows and 9 foot ceilings.<br /><br /><b>Guest access</b><br />Indoor & Outdoor Dog Park with Pet Washing Station; Enlarged Fitness Center with separate spin studio, yoga studio, Fitness on Demand, st",2020-08-31
811,26109264,Beautiful Executive Studio in East Boston EB2-31,12-1,CorpGroup20,Luxurious,Luxurious,18202088.0,https://www.airbnb.com/rooms/26109264,https://www.airbnb.com/users/show/18202088,91.0,Missing,?,,"The property is also less than a mile from the North End, Old North Church, Quincy Market, and Faneuil Hall.","Beautiful brand new construction located in East Boston a little over 2 miles from Boston's city center <br />This building boasts some of the nicest amenities in the city including: roof deck with grills, fire pit, outdoor TVs, sun deck, outdoor spin bikes, and hammocks. Also a glass enclosed year-round swimming pool with attached sundeck.<br />Dogs and cats allowed.  Breed and weight restrictions may apply. A one-time, non-refundable pet fee of $300 is required per pet.<br /><br /><b>The space</b><br />Modern kitchen with stainless steel Whirlpool appliances, white Caesar-stone countertops, island/breakfast bar, glass backlashes, two toned white and gray cabinetry and all LED lighting including under cabinets. Open concept kitchen and living room layout with oversized floor to ceiling windows and 9 foot ceilings.<br /><br /><b>Guest access</b><br />Indoor & Outdoor Dog Park with Pet Washing Station; Enlarged Fitness Center with separate spin studio, yoga studio, Fitness on Demand, st",2020-08-31
