id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
43829706,https://www.airbnb.com/rooms/43829706,Entire apartment for you | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,3,1.0,1.0,180.0,91,1125,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
43829710,https://www.airbnb.com/rooms/43829710,Entire apartment for you | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,3,1.0,1.0,178.0,91,1125,91.0,t,7,37,67,342,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
44616990,https://www.airbnb.com/rooms/44616990,Entire apartment for you | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,1,,1.0,137.0,91,365,91.0,t,0,16,46,321,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
44616993,https://www.airbnb.com/rooms/44616993,Entire apartment for you | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,1,,1.0,134.0,91,365,91.0,t,18,48,78,353,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
44746059,https://www.airbnb.com/rooms/44746059,Entire apartment for you | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,5,2.0,2.0,259.0,91,365,91.0,t,0,3,33,308,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
44746060,https://www.airbnb.com/rooms/44746060,Entire apartment for you | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,1,,1.0,166.0,91,365,91.0,t,0,30,60,335,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
45154644,https://www.airbnb.com/rooms/45154644,Entire apartment for you | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,5,2.0,2.0,256.0,91,365,91.0,t,0,0,25,300,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
45154645,https://www.airbnb.com/rooms/45154645,Entire apartment for you | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,5,2.0,2.0,304.0,91,365,91.0,t,0,17,47,322,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
45154647,https://www.airbnb.com/rooms/45154647,Entire apartment for you | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,5,2.0,2.0,278.0,91,365,91.0,t,0,18,48,323,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
45154648,https://www.airbnb.com/rooms/45154648,Entire apartment for you | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,3,1.0,1.0,168.0,91,365,91.0,t,0,30,60,335,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
45177265,https://www.airbnb.com/rooms/45177265,Entire apartment for you | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,South Boston Waterfront,2020-09-01,,42.35124,-71.0445,Entire serviced apartment,Entire home/apt,1,,1.0,133.0,91,365,91.0,t,4,34,64,339,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,1-1,4.012649085310519e-09,1-1-0,4.012649085310519e-09,#FF9800,True
