,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
1274,38106963,Evon | Back Bay Convention CTR | Beautiful 1BR S1,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38106963,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1324,38167904,Evon | Back Bay Convention CTR | Beautiful 1BR S4,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38167904,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1325,38168575,Evon | Back Bay Convention CTR | Cozy Studio S9,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38168575,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1329,38221386,Evon | Back Bay | Lux Penthouse + City View S06,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38221386,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Welcome to this Beautiful 1BD/1BA in the city of Boston. <br /><br /><br />Check-in procedure: Self-Check-in. <br />""All our apartments are professionally cleaned and all amenities are provided""<br />""Additional cleaning service during your stay is offered for an extra cost* <br />""No smoking, Parties, Only respectful guests""<br /><br /><br />Please let us know if you have any questions<br /><br /><b>The space</b><br />The Apartment has all amenities including: Two High quality Queen size pillow top 13"" mattress, Smart 50"" LED, high speed WIFI,   bath/hand/wash towels, 100% high quality cotton linens, Bath supplies, Iron&Iron Board, hair dryer, Coffee maker, Pots&Pans.. etc<br /><br /><b>Guest access</b><br />Please wait for the instruction sheet for Self-Check-In<br /><br /><b>License number</b><br />Exempt: This listing is a unit used for furnished institutional or business stays",2020-08-31
1330,38221561,Evon | Back Bay | Lux Penthouse + City View S08,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38221561,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Welcome to this Beautiful 2BD/1BA in the city of Boston. <br /><br /><br />Check-in procedure: Self-Check-in. <br />""This apartment is a duplex style with a city view""<br />""All our apartments are professionally cleaned""<br />""Additional cleaning service during your stay is offered for an extra cost* <br />""No smoking, Parties, Only respectful guests""<br /><br /><br />Please let us know if you have any questions<br /><br /><b>The space</b><br />The Apartment has all amenities including: Two High quality Queen size pillow top 13"" mattress, Smart 55"" LED, high speed WIFI,   bath/hand/wash towels, 100% high quality cotton linens, Bath supplies, Iron&Iron Board, hair dryer, Coffee maker, Pots&Pans.. etc<br /><br /><b>Guest access</b><br />Self-Check-in<br /><br /><b>License number</b><br />Exempt: This listing is a unit used for furnished institutional or business stays",2020-08-31
1364,38643550,Evon | Back Bay | Lux Penthouse + City View S08,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/38643550,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Welcome to this Beautiful 2BD/1BA in the city of Boston. <br /><br /><br />Check-in procedure: Self-Check-in. <br />""This apartment is a duplex style with a city view""<br />""All our apartments are professionally cleaned""<br />""Additional cleaning service during your stay is offered for an extra cost* <br />""No smoking, Parties, Only respectful guests""<br /><br /><br />Please let us know if you have any questions<br /><br /><b>The space</b><br />The Apartment has all amenities including: Two High quality Queen size pillow top 13"" mattress, Smart 55"" LED, high speed WIFI,   bath/hand/wash towels, 100% high quality cotton linens, Bath supplies, Iron&Iron Board, hair dryer, Coffee maker, Pots&Pans.. etc<br /><br /><b>Guest access</b><br />Self-Check-in<br /><br /><b>License number</b><br />Exempt: This listing is a unit used for furnished institutional or business stays",2020-08-31
1385,39132120,Evon | Back Bay Convention CTR | Gorgeous 1BR S5,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/39132120,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1438,40012368,Evon | Back Bay Convention CTR | Beautiful 1BR S14,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/40012368,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,"The apartment is located in Boston BackBay very close to Copley square. <br />It is walking distance form the green line and the orange line, NewBurry st, Prudential Center, Boston Common park, Northeastern, Copley Sq, Fenway Park, Boston Medical and tons of other places.","Welcome to this Beautiful 1BD/1BA in the city of Boston. <br /><br /><br />Check-in procedure: Self-Check-in. <br />""All our apartments are professionally cleaned and all amenities are provided""<br />""Additional cleaning service during your stay is offered for an extra cost* <br />""No smoking, Parties, Only respectful guests""<br /><br /><br />Please let us know if you have any questions<br /><br /><b>The space</b><br />The Apartment has all amenities including: High quality Queen size pillow top 13"" mattress, Smart 50"" LED, high speed WIFI,   bath/hand/wash towels, 100% high quality cotton linens, Bath supplies, Iron&Iron Board, hair dryer, Coffee maker, Pots&Pans.. etc<br /><br /><b>Guest access</b><br />Please wait for the instruction sheet<br /><br /><b>License number</b><br />Exempt: This listing is a unit used for furnished institutional or business stays",2020-08-31
1703,42930622,Evonify - Prudential CTR - Gorgeous 1BR+Copley G4,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/42930622,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,,"Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1704,42930687,Evonify - Prudential CTR - Gorgeous 1BR+Copley G9,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/42930687,https://www.airbnb.com/users/show/212359760,1.0,Exemption: executive suite,?,,,"Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
1718,43037759,Evonify - BMC|Tufts|Brigham - Gorgeous 1BR+Copley,8-2,CorpGroup8,Evonify,Evonify,212359760.0,https://www.airbnb.com/rooms/43037759,https://www.airbnb.com/users/show/212359760,7.0,Exemption: hospital contracts,?,,,"Back Bay Apartments by Evonify Corporate Housing.<br /><br />Walk to train.<br />Next to Convention CTR.<br />Walk to Prudential CTR, Copley sq, Newbury St, Boston Commons, Kenmore & Fenway, BU, NEU, Berklee & BMC.<br /><br />Early Check-in+Late Check-out offered.<br />Professionally Cleaned.<br />FAST WIFI+HBO+NETFLIX+HULU.<br />Additional Cleaning Service Offered. <br />High-Quality Amenities  & Linens.<br />24/7 Customer Service.<br />24/7 Self Check-in. <br /><br />For Corporates, Professionals & Families Only. <br />Parties, Events & Smoking are prohibited.<br /><br /><b>The space</b><br />24/7 self-check-in.<br />50"" Smart TV with Netflix, Hulu, & HBO. <br />Fast WIFI.<br />Comfortable bed with a 14"" mattress. <br />Air mattress + extra bedding included. <br />Iron & Iron board. <br />Hairdryer. <br />High-quality cotton linens, towels, shampoo, conditioner, and body wash included.<br />All kitchen amenities included.<br /><br /><b>Guest access</b><br />24/7 Self Check-in<br /><b",2020-08-31
