id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
4461613,Comfy Beacon Hill Studio Great for Work Travel #13,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/4461613,https://www.airbnb.com/users/show/22348222,1.0,415630,Active,40 Temple St 03 12 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 4th floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7513906,Charming & Stylish Studio on Beacon Hill #6,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7513906,https://www.airbnb.com/users/show/22348222,1.0,415621,Active,40 Temple ST 03 6 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 2nd floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7514024,"Downtown Beacon Hill, Convenient, Comfy Studio #14",171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7514024,https://www.airbnb.com/users/show/22348222,1.0,415632,Active,40 Temple ST 03 14 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 4th floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7514336,Charming & Stylish Studio on Beacon Hill #11,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7514336,https://www.airbnb.com/users/show/22348222,1.0,415624,Active,40 Temple St 03 8 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 3rd floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7531700,Charming & Stylish Studio on Beacon Hill #3,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7531700,https://www.airbnb.com/users/show/22348222,1.0,415618,Active,40 Temple St 03 4 Boston MA 02114,"Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 1st floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br />      Grey ",2020-08-31
7635616,Charming & Stylish Studio on Beacon Hill #9,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7635616,https://www.airbnb.com/users/show/22348222,1.0,415626,Active,40 Temple ST 03 9 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 3rd floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7713815,Charming & Stylish Studio on Beacon Hill #2,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7713815,https://www.airbnb.com/users/show/22348222,1.0,415616,Active,40 Temple St 03 3 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  <br /><br />Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 1st floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br /",2020-08-31
7728499,Charming & Stylish Studio on Beacon Hill #8,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7728499,https://www.airbnb.com/users/show/22348222,1.0,415619,Active,40 Temple St 03 5 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 2nd floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      Floor to Ceiling Windows<br />      40″ flatscreen TV with built in WIFI<br />      ",2020-08-31
7832890,Comfy Beacon Hill Studio Great for Work Travel #7,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7832890,https://www.airbnb.com/users/show/22348222,1.0,415623,Active,40 Temple ST 03 7 Boston MA 02114,"Beacon Hill is one of Boston’s most historic neighborhoods.  Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 2nd floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      Floor to Ceiling Windows<br />       Private Terrace<br />     40″ flatscreen TV wit",2020-08-31
7837202,Charming & Stylish Studio on Beacon Hill #15,171-4,CorpGroup7,Maverick Empire,Maverick,22348222.0,https://www.airbnb.com/rooms/7837202,https://www.airbnb.com/users/show/22348222,1.0,STRES,,,"Beacon Hill is one of Boston’s most historic neighborhoods.<br /><br />Close to public transportation, the neighborhood offers antique shops, boutiques and restaurants.<br /><br />Beacon Hill is regarded as the most desirable and expensive neighborhood in Boston.","Our stylish and comfortable studio offers the luxury of home furnishings with the accessibility of downtown Boston and a short walk to Mass General Hospital.  Located in the historic Beacon Hill neighborhood, you’ll be immediately swept away by the old-school charm of this neighborhood. Surrounded by brownstones, coffee shops, and locals, you’ll feel right at home in this community. Steps away from the State House, MGH, and the Boston Common, this location is nothing short of perfect.<br /><br /><b>The space</b><br />Located on the 4th floor, our professional managed apartment is great for those in town on business, pleasure or if you are teaching at one of the great schools in Boston. Our Temple Street apartment rentals offers free 40′ Plasma TV, WiFi, utilities, Flatware, Silverware and Cooking Utensils, towels, linens and convenient access to downtown Boston.  <br /><br />Studio Features:<br />      40″ flatscreen TV with built in WIFI<br />      Direct Satellite TV<br />      Grey ",2020-09-01
