id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
7933149,https://www.airbnb.com/rooms/7933149,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.34305,-71.05566999999998,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,0,26,56,239,25,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,308.0655917449203,3-4-0,97.59728112266191,#9E9E9E,True
19065830,https://www.airbnb.com/rooms/19065830,Trendy Flat|Bright + Light Southie| 1BR 1BA #201,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-08-31,,42.34373,-71.0573,Entire bed and breakfast,Entire home/apt,4,1.0,1.0,200.0,28,365,28.0,t,0,1,1,255,69,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,437.58119628243014,,,#9E9E9E,True
19081087,https://www.airbnb.com/rooms/19081087,So Central|Trendy Apt. in Southie 1BR 1BA #301,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-08-31,,42.34224,-71.05716,Entire bed and breakfast,Entire home/apt,4,1.0,1.0,205.0,28,365,28.0,t,0,0,1,276,76,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,196.119899711436,,,#9E9E9E,True
19081593,https://www.airbnb.com/rooms/19081593,Southie Chill Spot|1 BR 1BA #401,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.34167,-71.0562,Entire bed and breakfast,Entire home/apt,4,1.0,1.0,200.0,28,365,28.0,t,0,11,22,297,47,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,370.37694391811544,,,#9E9E9E,True
29417659,https://www.airbnb.com/rooms/29417659,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-08-31,,42.34309,-71.0573,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,5,35,65,249,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,241.94388727193348,,,#9E9E9E,True
29483839,https://www.airbnb.com/rooms/29483839,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-08-31,,42.34198,-71.05731,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,11,41,71,255,3,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,294.7961912786819,,,#9E9E9E,True
29487809,https://www.airbnb.com/rooms/29487809,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.343,-71.05611,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,10,40,70,253,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,200.68837667345318,3-4-0,30.715181345274853,#9E9E9E,True
29488018,https://www.airbnb.com/rooms/29488018,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.34302,-71.05623,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,0,0,0,160,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,183.72889772059045,3-4-0,63.37022179256078,#9E9E9E,True
29488761,https://www.airbnb.com/rooms/29488761,WB Quarters™ by STRB|Polished Cozy in Southie,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.34226,-71.05599000000002,Private room in apartment,Private room,2,,1.0,121.0,28,365,28.0,t,0,30,31,31,1,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,224.804447483032,,,#9E9E9E,True
29488814,https://www.airbnb.com/rooms/29488814,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,CorpGroup4,https://www.airbnb.com/users/show/814298,STR Boston,"Boston, Massachusetts, United States",South Boston,2020-09-01,,42.34278,-71.05597,Entire bed and breakfast,Entire home/apt,2,1.0,1.0,121.0,28,365,28.0,t,11,41,71,254,3,STRLH/STRBB,f,Thatch,814298.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,2.0,3-4,193.90594733657485,3-4-0,66.48380994325913,#9E9E9E,True
