id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
28360335,"Bright + Open Back Bay 1BR w/ Gym, near the Common by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/28360335,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished apartment is situated in Back Bay in the heart of Boston, proximate to Charles River, Public Garden, and Boston Common. The neighborhood stands out through the combination of options it offers. Housing many of the cities most well-known office towers, it also offers a wide variety of shopping and dining options. During weekends, established professionals and graduate students, living in the area, head to Newbury Street for upscale shopping and a stroll along the Commonwealth Avenue Mall. The neighborhood is ideal for active, outdoor lovers, as it is only minutes away from the Esplanade and offers ample green space for jogging and biking. North and South Stations are easily accessible by car and public transit, as is the financial district.","Discover the best of Boston, with this one-bedroom Back Bay apartment with high floor views over the city. It’ll be easy to simply show up and start living in this contemporary Blueground furnished apartment with its fully-equipped kitchen, sophisticated living room, and our dedicated, on-the-ground support. (#BOS2)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Boston, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet",2020-08-31
29702825,"Modern + Bright 2BR in Southie w/ Gym, by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/29702825,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished rental is located in South Boston, a growing city neighborhood featuring an expansive waterfront playground and a strong diversity of restaurant and bar options.“Southie” as it is known by locals, is one of Boston’s most traditional areas, where everyone is bonded by a strong sense of community. Holidays are celebrated together with large, joyous parades. New restaurants and homes are rapidly rising along the industrial corridor where South Boston meets Seaport. Spend your weekends exploring Castle Island, a popular site of historic fortification, or take a long stroll down William Day Boulevard. As South Station is only 15 minutes away by train and 5 minutes by car, residents have a quick commute to the city center.","Discover the best of Boston, with this two-bedroom South Boston apartment with  views over the city. It’ll be easy to simply show up and start living in this lavishly Blueground furnished apartment with its fully-equipped kitchen, roomy living room, and our dedicated, on-the-ground support. (#BOS18)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this two-bedroom apartment. Ideally located in Boston, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this two-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendly<br />- ",2020-09-01
30390283,"Mod 1BR in South End w/ Gym, Pool and Doorman by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30390283,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished apartment is situated in the South End. It is a diverse and family-friendly neighborhood within range of the Prudential Center and Back Bay skyline. Families love to settle in one of the classic Victorian houses, as there are five public schools in the area. It also attracts artists as it is home to cultural institutions such as the Calderwood Pavilion. The South End has also earned a reputation as one of Boston’s culinary hubs, with close proximity to tons of great restaurants. On weekends residents enjoy brunch and coffee until the late afternoon. South Station is only 12 minutes away by train and the nearest transit is OL.","Discover the best of Boston, with this one-bedroom South End apartment with  views over the city. It’ll be easy to simply show up and start living in this modernly Blueground furnished apartment with its fully-equipped kitchen, stylish living room, and our dedicated, on-the-ground support. (#BOS32)<br /><br /><b>The space</b><br />As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendly<br />- D",2020-08-31
30390378,"Beauty in Back Bay, 1BR w/ Gym, close to the Common by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30390378,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished apartment is situated in Back Bay in the heart of Boston, proximate to Charles River, Public Garden, and Boston Common. The neighborhood stands out through the combination of options it offers. Housing many of the cities most well-known office towers, it also offers a wide variety of shopping and dining options. During weekends, established professionals and graduate students, living in the area, head to Newbury Street for upscale shopping and a stroll along the Commonwealth Avenue Mall. The neighborhood is ideal for active, outdoor lovers, as it is only minutes away from the Esplanade and offers ample green space for jogging and biking. North and South Stations are easily accessible by car and public transit, as is the financial district.","Discover the best of Boston, with this one-bedroom Back Bay apartment with  views over the city. It’ll be easy to simply show up and start living in this contemporary Blueground furnished apartment with its fully-equipped kitchen, beautiful living room, and our dedicated, on-the-ground support. (#BOS16)<br /><br /><b>The space</b><br />Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you’ll enjoy that “I’m home” feeling with this Blueground apartment. Whether you’re lounging in your pretty living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you’ll fall in love with everything this Back Bay apartment has to offer.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- ",2020-08-31
30397035,Cozy + Bright South End 1BR w/ Gym + Roof Deck by Blueground,4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30397035,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished apartment is situated in the South End. It is a diverse and family-friendly neighborhood within range of the Prudential Center and Back Bay skyline. Families love to settle in one of the classic Victorian houses, as there are five public schools in the area. It also attracts artists as it is home to cultural institutions such as the Calderwood Pavilion. The South End has also earned a reputation as one of Boston’s culinary hubs, with close proximity to tons of great restaurants. On weekends residents enjoy brunch and coffee until the late afternoon. South Station is only 12 minutes away by train and the nearest transit is OL.","Discover the best of Boston, with this one-bedroom South End apartment with  views over the city. It’ll be easy to simply show up and start living in this elegantly Blueground furnished apartment with its fully-equipped kitchen, spacious living room, and our dedicated, on-the-ground support. (#BOS31)<br /><br /><b>The space</b><br />As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendly<br />-",2020-08-31
30397078,"Dapper Back Bay 1BR, w/ Gym, walk to Newbury St. by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30397078,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished apartment is situated in Back Bay in the heart of Boston, proximate to Charles River, Public Garden, and Boston Common. The neighborhood stands out through the combination of options it offers. Housing many of the cities most well-known office towers, it also offers a wide variety of shopping and dining options. During weekends, established professionals and graduate students, living in the area, head to Newbury Street for upscale shopping and a stroll along the Commonwealth Avenue Mall. The neighborhood is ideal for active, outdoor lovers, as it is only minutes away from the Esplanade and offers ample green space for jogging and biking. North and South Stations are easily accessible by car and public transit, as is the financial district.","Feel at home wherever you choose to live with Blueground. You’ll love this pretty Back Bay furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and comfortable living room with great  views. Ideally located, you’re close to all the best that Boston has to offer! (#BOS19)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Boston, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendly<br />- Gym",2020-08-31
30516467,"Airy studio in Southie w/ Gym, Doorman by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30516467,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished rental is located in South Boston, a growing city neighborhood featuring an expansive waterfront playground and a strong diversity of restaurant and bar options.“Southie” as it is known by locals, is one of Boston’s most traditional areas, where everyone is bonded by a strong sense of community. Holidays are celebrated together with large, joyous parades. New restaurants and homes are rapidly rising along the industrial corridor where South Boston meets Seaport. Spend your weekends exploring Castle Island, a popular site of historic fortification, or take a long stroll down William Day Boulevard. As South Station is only 15 minutes away by train and 5 minutes by car, residents have a quick commute to the city center.","Feel at home wherever you choose to live with Blueground. You’ll love this charming South Boston furnished studio apartment with its modern decor, fully equipped kitchen, and bright living room with great  views. Ideally located, you’re close to all the best that Boston has to offer! (#BOS17)<br /><br /><b>The space</b><br />As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this studio property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this studio apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendly<br />- Dog Park/Run<br /",2020-09-01
30843058,"Stunning Fort Point Studio w/Washer + Dryer, near Seaport by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/30843058,https://www.airbnb.com/users/show/107434423,60.0,Missing,,,"This furnished rental is located in Boston’s Fort Point district, where a fort stood in colonial times. A small neighborhood located between the Seaport, South Boston, and Financial District, Fort Point provides ideal access to most of the cities largest employment nodes. The neighborhood has a long history as an epicenter of the Boston Art scene, as it offers numerous galleries and creative organizations. In addition to housing one of New England's largest artist bases, It is also home to many of Boston's new hip and upcoming restaurants and emerging technology companies.","Show up and start living from day one in Boston with this cheery studio Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Fort Point home with stunning  views over the city. (#BOS47)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this studio apartment. Ideally located in Boston, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this studio apartment include an on-site:<br />  <br />- Pet Friendly<br />- Roof Deck<br /><br />- Elevator<br /><br /><b>Other things to note</b><br ",2020-09-01
31029365,"Urban FiDi 1BR, w/ Gym, Doorman + W/D, near South Sta. by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/31029365,https://www.airbnb.com/users/show/107434423,32.0,Missing,,,"This furnished rental is located in the downtown Financial District. Naturally, downtown is the heart of Boston and the Financial District is near the North End, Government Center and Chinatown. The City Hall is located here, while a number of companies and agencies are headquartered in the area. You'll find pedestrian focused streets, large public green spaces, street performers, and countless historic sites all connected by an efficient public transit system. Shoppers can enjoy the Downtown Crossing shopping experience, offering easy walking access to Boston Common, the Seaport, Back Bay, the historic North End, the Theater District, and Chinatown. Downtown Boston truly offers everything you could need, from Grocery to water taxis, all within walking distance.","Feel at home wherever you choose to live with Blueground. You’ll love this lovely Downtown/Financial District furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and cozy living room with great  views. Ideally located, you’re close to all the best that Boston has to offer! (#BOS48)<br /><br /><b>The space</b><br />Gorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Boston, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living.  This apartment also offers in-apartment laundry.<br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- Pet Friendl",2020-09-01
31484506,"Open & Bright Beacon Hill 1BR, near the State House by Blueground",4-0,CorpGroup3,Blueground,Blueground,107434423.0,https://www.airbnb.com/rooms/31484506,https://www.airbnb.com/users/show/107434423,730.0,Missing,,,"This furnished apartment is in Beacon Hill, one of Boston’s most picturesque spots. The streets are lined with Federal-style houses and antique lanterns. Famously, it is the sight of the nation’s first public park and the impressive Massachusetts State House. The neighborhood’s prestigious reputation is well-deserved, as it is both historic and contemporary at the same time. The term ‘Beacon Hill’ is often used to refer to the state government or the legislature. Residents can take a stroll over to the nearby Boston Common. Jet-setting is easy since Logan International Airport is just 20 minutes away on the T, or 10 minutes away by car.","Feel at home wherever you choose to live with Blueground. You’ll love this cheery Beacon Hill furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and sophisticated living room with great balcony views. Ideally located, you’re close to all the best that Boston has to offer! (#BOS50)<br /><br /><b>The space</b><br />As with any Blueground apartment, you’ll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing you’ll always feel comfortably at home. When you’re ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV. <br /><br /><br />Amenities<br /><br />Building amenities unique to this one-bedroom apartment include an on-site:<br />  <br />- Doorman<br />- In-Building Laundry<br />- Swimming Pool<br /><br />- Elevat",2020-09-01
