,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
48,1863443,Perfect location in Fenway - washer/dryer & WIFI,2-2,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/1863443,https://www.airbnb.com/users/show/9419684,29.0,Exemption: executive suite,?,,"Characterized by cobblestone streets, clam chowder, fishing harbors, and crisp fall afternoons, Boston is the quintessential New England city. As one of the oldest cities in the nation, Boston lives up to its title of the ""Cradle of Modern America,"" with endless traces of historical Colonial and Revolutionary America permeating its streets. At Fenway Triangle Trilogy you’ll be in the heart of one of Boston’s most dynamic and exciting neighborhoods. Step out your front door and you will be steps from some of the city’s most renowned restaurants, shops, museums, parks, theaters, nightlife and sporting events. The Longwood Medical Area and Harvard Medical School are practically in your backyard and with the proximity to area Universities you can be assured that something exciting will always be happening in your neighborhood.","With its central location to Harvard Medical School, Longwood Medical, Boston University, Northeastern U and some of Boston’s most dynamic attractions including Fenway Park, Museum of Fine Arts, Hynes Convention Center, and more, our spacious apartment offers not only luxury but convenience. <br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts, these apartments feature a washer/dryer in unit, central air, high speed internet access, and gorgeous large windows which brighten the apartment with lots of natural sunlight.<br /><br />Property amenities include:<br /><br />• Resident library<br />• Beautiful private courtyard<br />• WiFi business lounge<br />• Health club<br />• Exercise classes<br />• Lounge area with a fireplace and plasma TV<br />• Function room with catering kitchen<br />• Shopp",2020-08-31
67,3309941,*Prime Location* in the heart of Fenway w/WiFi,2-2,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/3309941,https://www.airbnb.com/users/show/9419684,29.0,Missing,?,,"Characterized by cobblestone streets, clam chowder, fishing harbors, and crisp fall afternoons, Boston is the quintessential New England city. As one of the oldest cities in the nation, Boston lives up to its title of the ""Cradle of Modern America,"" with endless traces of historical Colonial and Revolutionary America permeating its streets. At Fenway Triangle Trilogy you’ll be in the heart of one of Boston’s most dynamic and exciting neighborhoods. Step out your front door and you will be steps from some of the city’s most renowned restaurants, shops, museums, parks, theaters, nightlife and sporting events. The Longwood Medical Area and Harvard Medical School are practically in your backyard and with the proximity to area Universities you can be assured that something exciting will always be happening in your neighborhood.","With its central location to Harvard Medical School, Longwood Medical, Boston University, Northeastern U and some of Boston’s most dynamic attractions including Fenway Park, Museum of Fine Arts, Hynes Convention Center, and more, our spacious apartment offers not only luxury but convenience. <br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts, these apartments feature a washer/dryer in unit, central air, high speed internet access, and gorgeous large windows which brighten the apartment with lots of natural sunlight.<br /><br />Property amenities include:<br /><br />• Resident library<br />• Beautiful private courtyard<br />• WiFi business lounge<br />• Health club<br />• Exercise classes<br />• Lounge area with a fireplace and plasma TV<br />• Function room with catering kitchen<br />• Sho",2020-08-31
75,3903324,Amazing location - walk to Fenway Park!,2-2,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/3903324,https://www.airbnb.com/users/show/9419684,29.0,Missing,?,,"Characterized by cobblestone streets, clam chowder, fishing harbors, and crisp fall afternoons, Boston is the quintessential New England city. As one of the oldest cities in the nation, Boston lives up to its title of the ""Cradle of Modern America,"" with endless traces of historical Colonial and Revolutionary America permeating its streets. At Fenway Triangle Trilogy you’ll be in the heart of one of Boston’s most dynamic and exciting neighborhoods. Step out your front door and you will be steps from some of the city’s most renowned restaurants, shops, museums, parks, theaters, nightlife and sporting events. The Longwood Medical Area and Harvard Medical School are practically in your backyard and with the proximity to area Universities you can be assured that something exciting will always be happening in your neighborhood.","With its central location to Harvard Medical School, Longwood Medical, Boston University, Northeastern U and some of Boston’s most dynamic attractions including Fenway Park, Museum of Fine Arts, Hynes Convention Center, and more, our spacious apartment offers not only luxury but convenience. <br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts, these apartments feature a washer/dryer in unit, central air, high speed internet access, and gorgeous large windows which brighten the apartment with lots of natural sunlight.<br /><br />Property amenities include:<br /><br />• Resident library<br />• Beautiful private courtyard<br />• WiFi business lounge<br />• Health club<br />• Exercise classes<br />• Lounge area with a fireplace and plasma TV<br />• Function room with catering kitchen<br />• Shopp",2020-08-31
122,5834413,"""Luxury 2BR in Boston/Fenway- with great amenities",2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/5834413,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and",2020-08-31
129,6356533,Super location in Fenway - washer/dryer & WIFI,2-2,CorpGroup2,Churchill,Mike,9419684.0,https://www.airbnb.com/rooms/6356533,https://www.airbnb.com/users/show/9419684,29.0,Missing,?,,"Characterized by cobblestone streets, clam chowder, fishing harbors, and crisp fall afternoons, Boston is the quintessential New England city. As one of the oldest cities in the nation, Boston lives up to its title of the ""Cradle of Modern America,"" with endless traces of historical Colonial and Revolutionary America permeating its streets. At Fenway Triangle Trilogy you’ll be in the heart of one of Boston’s most dynamic and exciting neighborhoods. Step out your front door and you will be steps from some of the city’s most renowned restaurants, shops, museums, parks, theaters, nightlife and sporting events. The Longwood Medical Area and Harvard Medical School are practically in your backyard and with the proximity to area Universities you can be assured that something exciting will always be happening in your neighborhood.","With its central location to Harvard Medical School, Longwood Medical, Boston University, Northeastern U and some of Boston’s most dynamic attractions including Fenway Park, Museum of Fine Arts, Hynes Convention Center, and more, our spacious apartment offers not only luxury but convenience. <br /><br />Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts, these apartments feature a washer/dryer in unit, central air, high speed internet access, and gorgeous large windows which brighten the apartment with lots of natural sunlight.<br /><br />Property amenities include:<br /><br />• Resident library<br />• Beautiful private courtyard<br />• WiFi business lounge<br />• Health club<br />• Exercise classes<br />• Lounge area with a fireplace and plasma TV<br />• Function room with catering kitchen<br />• Sho",2020-08-31
145,6790961,Luxury 2BR Boston apt. by Longwood area Hospitals.,2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/6790961,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and",2020-08-31
149,6844012,Luxury Furnished 2-Bedroom Boston Apartment,2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/6844012,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and",2020-08-31
155,6951829,Furnished 2BR | Spacious Floorplan | Fenway Area,2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/6951829,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues.Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and ",2020-08-31
201,8063815,Modern 1BR | Work Desk WiFi| Fenway near Hospitals,2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/8063815,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and",2020-08-31
202,8081935,Fenway Park | Spacious 1BR | Free WiFi & Work Desk,2-2,CorpGroup2,Churchill,Global Luxury Suites,30283594.0,https://www.airbnb.com/rooms/8081935,https://www.airbnb.com/users/show/30283594,28.0,Missing,?,,"Major Attractions<br />•	Restaurants - High-end American sports bar Yard House, Sweet Cheeks BBQ, Symphony Sushi, Thorton’s Fenway Grill, Regina Pizzeria – within .2 mi<br />•	House of Blues - .4 mi<br />•	Museum of Fine Arts - .5 mi<br />•	Harvard Art Museum – 2.7 mi<br />•	Prudential Skywalk – highest observation deck in New England- 1.5 mi<br />•	Historical Freedom Trail walking tour – 3.4 mi<br />•	Faneuil Hall – 3.4 mi<br />•	Fenway Park - .3 mi<br />•	Boston University (.5 mi),  Northeastern University (.5 mi), and Harvard (2 mi)-<br />•	Boston Children’s Hospital - .7 mi","This community offers spectacular on-site amenities like a lounge area with a fireplace & plasma TV, an enormous, and sunlight-filled private courtyard. Residents will find themselves right in the heart of Boston's most dynamic attractions.  Just a walk from some of Boston's best-known restaurants, museums, parks, theaters, nightlife and other venues. Servicing Boston hospital patients including Boston Children’s Hospital.<br /><br /><b>The space</b><br />This newly constructed, luxury apartment epitomizes what it means to live well in one of Boston’s most eclectic and vibrant communities. An established neighborhood standout, the building’s apartments offer floor to ceiling windows with one of the most beautiful views of the Boston skyline. No matter what your preference, you’re within minutes of it all - Back Bay’s trendy shopping centers, Fenway’s endless entertainment, the best restaurants in Boston, and easy access to the Fenway T. The ease that comes with our 24 hour check in and",2020-08-31
