id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
44209283,Well-equipped apartment home | 3BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209283,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-08-31
44209284,Well-equipped apartment home | Studio in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209284,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209285,Well-equipped apartment home | 3BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209285,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-08-31
44209289,Well-equipped apartment home | Studio in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209289,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209291,Well-equipped apartment home | Studio in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209291,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209292,Well-equipped apartment home | 1BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209292,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209293,Well-equipped apartment home | Studio in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209293,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209294,Well-equipped apartment home | 1BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209294,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209295,Well-equipped apartment home | 1BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209295,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-09-01
44209300,Well-equipped apartment home | 3BR in Boston,1-S0,CorpGroup1,PCHNortheast,PCHNortheast,359229620.0,https://www.airbnb.com/rooms/44209300,https://www.airbnb.com/users/show/359229620,91.0,Missing,,,,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at Lantera at Boston Landing. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. This spot is ideal for anyone looking for a place they can truly live temporarily. We take your experience personally and can’t wait to host you in your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br />You’ll be staying in your own elegant, fully-furnished apartment",2020-08-31
