id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
30180140,https://www.airbnb.com/rooms/30180140,Evonify - Theatre District - Classic 1BD/Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,,Downtown,2020-08-31,,42.35269,-71.06387,Entire apartment,Entire home/apt,4,1.0,1.0,162.29,10,300,1.0,t,16,40,62,152,39,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,286.3178681171626,8-1-0,98.18076329659284,#9E9E9E,True
33435097,https://www.airbnb.com/rooms/33435097,Evonify - Theatre District - Stunning 1BD/Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,,Downtown,2020-08-31,,42.35126,-71.06485,Entire apartment,Entire home/apt,3,1.0,1.0,172.0,1,300,1.0,t,27,57,87,177,2,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,372.40362372984805,8-1-1,21.144204175766138,#9E9E9E,True
35126534,https://www.airbnb.com/rooms/35126534,Evon | Boston Commons | Gorgeous 1BR + Subway n19,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,,Downtown,2020-08-31,,42.35169000000001,-71.06399,Entire apartment,Entire home/apt,4,1.0,1.0,163.0,1,300,1.0,t,21,51,81,171,26,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,96.7685030976772,8-1-2,150.49995283448206,#9E9E9E,True
36277068,https://www.airbnb.com/rooms/36277068,Evon | Boston Commons | Gorgeous 2BR + Subway b15,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,,Downtown,2020-08-31,,42.35275,-71.06324000000002,Entire apartment,Entire home/apt,4,2.0,2.0,131.0,1,300,1.0,t,24,54,84,169,30,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,340.56714309542224,8-1-0,107.12810488873458,#9E9E9E,True
38457793,https://www.airbnb.com/rooms/38457793,Evon | Boston Commons | Gorgeous 1BR + Subway b81,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,,Downtown,2020-08-31,,42.35112,-71.06315,Entire apartment,Entire home/apt,4,1.0,3.0,186.0,1,300,1.0,t,20,50,80,170,15,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,334.05464698793656,8-1-2,159.38352062292432,#9E9E9E,True
41566118,https://www.airbnb.com/rooms/41566118,Evon - Downtown Boston - Stunning Apt Near Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35131,-71.06312,Entire apartment,Entire home/apt,4,,1.0,123.0,1,300,1.0,t,26,56,86,176,8,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,281.98068565176413,8-1-2,123.71334261309497,#9E9E9E,True
41568543,https://www.airbnb.com/rooms/41568543,Evon - Boston Common - Gorgeous Apt Near Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35115,-71.06489,Entire apartment,Entire home/apt,2,,1.0,158.57,1,300,1.0,t,27,56,84,174,12,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,406.873574486716,8-1-1,62.08099108762504,#9E9E9E,True
41598526,https://www.airbnb.com/rooms/41598526,Evon - Boston Common - Beautiful Apt Near Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35136,-71.0637,Entire apartment,Entire home/apt,4,,1.0,123.0,1,300,1.0,t,25,55,85,175,10,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,200.6135088397165,8-1-2,54.94623971263396,#9E9E9E,True
41614488,https://www.airbnb.com/rooms/41614488,Evon - Downtown - Gorgeous 2BD/2BA Apt Near Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35313,-71.06368,Entire apartment,Entire home/apt,6,2.0,2.0,223.0,1,300,1.0,t,15,32,62,152,12,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,446.59595640010696,8-1-0,96.72835997894741,#9E9E9E,True
41800576,https://www.airbnb.com/rooms/41800576,Evon - Downtown - Stunning 2BD/1BA Apt Near Subway,CorpGroup8,https://www.airbnb.com/users/show/212359760,Evonify,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35166,-71.06298000000002,Entire apartment,Entire home/apt,6,2.0,2.0,250.0,1,300,1.0,t,24,53,75,144,5,STRES,t,Evonify,212359760.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,0.0,8-1,235.1443247951337,8-1-2,168.88283983760985,#9E9E9E,True
